tax_id	taxonomy	type	name	kingdom	score	score_normalized	reads	unambiguous	reference_length
1703962	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium/Agrobacterium_group|Rhizobium|Rhizobium_sp._N1341	species	Rhizobium_sp._N1341	Bacteria	0.05128205128205128	1.57085279739339E-4	2	0	6555560
1720346	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium/Agrobacterium_group|Rhizobium|Rhizobium_sp._RSm-3	species	Rhizobium_sp._RSm-3	Bacteria	0.05128205128205128	1.57085279739339E-4	2	0	6912093
1581081	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Stenotrophomonas|Stenotrophomonas_sp._HMSC10F06	species	Stenotrophomonas_sp._HMSC10F06	Bacteria	0.6666666666666666	0.0020421086366114068	2	0	4114905
1	root	root	root	root	32656.000000005362	299.9999999999984	32656	32656	0
2	root|cellular_organisms|Bacteria	superkingdom	Bacteria	Bacteria	32645.994180457274	99.9999999999996	32648	32589	0
1703960	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium/Agrobacterium_group|Rhizobium|Rhizobium_sp._N113	species	Rhizobium_sp._N113	Bacteria	0.05128205128205128	1.57085279739339E-4	2	0	6524337
1703961	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium/Agrobacterium_group|Rhizobium|Rhizobium_sp._N1314	species	Rhizobium_sp._N1314	Bacteria	0.05128205128205128	1.57085279739339E-4	2	0	6274511
1703966	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium/Agrobacterium_group|Rhizobium|Rhizobium_sp._N731	species	Rhizobium_sp._N731	Bacteria	0.05128205128205128	1.57085279739339E-4	2	0	6274507
1179670	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Micrococcus|Micrococcus_sp._KBS0714	species	Micrococcus_sp._KBS0714	Bacteria	3.286868686868687	0.01006821439929321	34	0	2486353
1703967	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium/Agrobacterium_group|Rhizobium|Rhizobium_sp._N741	species	Rhizobium_sp._N741	Bacteria	0.05128205128205128	1.57085279739339E-4	2	0	6556348
