tax_id	taxonomy	type	name	kingdom	score	score_normalized	reads	unambiguous	reference_length
45056	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Legionellales|Legionellaceae|Legionella|Legionella_adelaidensis	species	Legionella_adelaidensis	Bacteria	0.26190476190476186	0.002500522836593109	5	0	2367659
1	root	root	root	root	10473.999999997623	100.00000000000001	10474	10474	0
2	root|cellular_organisms|Bacteria	superkingdom	Bacteria	Bacteria	10473.999999997623	100.00000000000001	10474	10474	0
45064	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Legionellales|Legionellaceae|Legionella|Legionella_fairfieldensis	species	Legionella_fairfieldensis	Bacteria	0.05555555555555555	5.304139350349019E-4	1	0	0
36873	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Paraburkholderia|Paraburkholderia_xenovorans	species	Paraburkholderia_xenovorans	Bacteria	0.968131868131868	0.009243191408553269	13	0	0
1179672	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium_sp._KBS0721	species	Flavobacterium_sp._KBS0721	Bacteria	2.5477811432919792	0.024324815192781964	45	0	5859120
45066	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Legionellales|Legionellaceae|Legionella|Legionella_gratiana	species	Legionella_gratiana	Bacteria	0.4351073762838469	0.004154166281113686	8	0	3926196
888833	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_australis|Streptococcus_australis_ATCC_700641	no_rank	Streptococcus_australis_ATCC_700641	Bacteria	0.029877369007803793	2.852527115505426E-4	2	0	2129953
1581076	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._HMSC10A01	species	Streptococcus_sp._HMSC10A01	Bacteria	0.2744508249020144	0.002620305756177342	5	0	2170492
1495066	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas_capeferrum	species	Pseudomonas_capeferrum	Bacteria	0.10526315789473684	0.0010049948242766562	2	0	5940443
999425	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._F0442	species	Streptococcus_sp._F0442	Bacteria	0.029877369007803793	2.852527115505426E-4	2	0	2231248
45071	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Legionellales|Legionellaceae|Legionella|Legionella_parisiensis	species	Legionella_parisiensis	Bacteria	0.4351073762838469	0.004154166281113686	8	0	4170404
999424	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._F0441	species	Streptococcus_sp._F0441	Bacteria	1.1368734444105644	0.010854243311156826	49	0	2000650
45074	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Legionellales|Legionellaceae|Legionella|Legionella_santicrucis	species	Legionella_santicrucis	Bacteria	0.4351073762838469	0.004154166281113686	8	0	4820916
20	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Phenylobacterium	genus	Phenylobacterium	Bacteria	6.5	0.06205843039908353	13	0	0
45076	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Legionellales|Legionellaceae|Legionella|Legionella_worsleiensis	species	Legionella_worsleiensis	Bacteria	0.6507936507936508	0.006213420381837423	4	0	3067721
