	tax_id	taxonomy	type	name	kingdom	score	score_normalized	reads	unambiguous	reference_length	new_score	new_score_normalized	flagstat
0	1581081	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Stenotrophomonas|Stenotrophomonas_sp._HMSC10F06	species	Stenotrophomonas_sp._HMSC10F06	Bacteria	1.833333333333333	0.0051463173361783	12	0	4114905	2.443662472453259e-05	0.00514215727521762	75024
1	1	root	root	root	root	35653.000000002656	299.9999999999993	35653	35653	0	0.0	0.0	75024
2	2	root|cellular_organisms|Bacteria	superkingdom	Bacteria	Bacteria	35624.17965260781	99.9999999999994	35629	35493	0	0.0	0.0	75024
3	1179670	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Micrococcus|Micrococcus_sp._KBS0714	species	Micrococcus_sp._KBS0714	Bacteria	0.5111111111111111	0.0014347308937224	5	0	2486353	6.8126347716878744e-06	0.001433571119151579	75024
4	1581085	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas_sp._HMSC11A05	species	Pseudomonas_sp._HMSC11A05	Bacteria	0.3341036414565826	0.0009378563793318112	12	0	6322964	4.4532901665677995e-06	0.0009370982566869085	75024
5	131079	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Limnobacter	genus	Limnobacter	Bacteria	2.0	0.0056141643667399	2	2	0	2.6658136063126465e-05	0.0061909561354801124	75024
6	6	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Xanthobacteraceae|Azorhizobium	genus	Azorhizobium	Bacteria	11.0	0.0308779040170699	32	0	0	0.00014661974834719556	0.034050258745140616	75024
7	7	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Xanthobacteraceae|Azorhizobium|Azorhizobium_caulinodans	species	Azorhizobium_caulinodans	Bacteria	10.5	0.0294743629253849	32	0	0	0.00013995521433141396	0.02945053712170092	75024
8	172042	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Rothia|Rothia_aeria	species	Rothia_aeria	Bacteria	0.4285714285714285	0.0012030352214442	3	0	0	5.712457727812813e-06	0.0012020627396612618	75024
9	1581073	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Micrococcus|Micrococcus_sp._HMSC31B01	species	Micrococcus_sp._HMSC31B01	Bacteria	0.5111111111111111	0.0014347308937224	5	0	2380458	6.8126347716878744e-06	0.001433571119151579	75024
