	tax_id	taxonomy	type	name	kingdom	score	score_normalized	reads	unambiguous	reference_length	new_score	new_score_normalized	flagstat
0	1	root	root	root	root	26826.99999999721	399.9999999999994	26827	26827	0	0.0	0.0	55560
1	2	root|cellular_organisms|Bacteria	superkingdom	Bacteria	Bacteria	26770.43485845773	100.0000000000001	26790	26392	0	0.0	0.0	55560
2	1179670	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Micrococcus|Micrococcus_sp._KBS0714	species	Micrococcus_sp._KBS0714	Bacteria	8.120104895104895	0.030332360822815	83	0	2486353	0.0001461501960962004	0.030268404574141327	55560
3	131079	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Limnobacter	genus	Limnobacter	Bacteria	0.0769230769230769	0.0002873433970340092	1	0	0	1.3845046242454446e-06	0.00029230321669222736	55560
4	6	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Xanthobacteraceae|Azorhizobium	genus	Azorhizobium	Bacteria	2.0758823529411763	0.0077543841327819	6	2	0	3.736289332147545e-05	0.007888232160111364	55560
5	7	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Xanthobacteraceae|Azorhizobium|Azorhizobium_caulinodans	species	Azorhizobium_caulinodans	Bacteria	2.0758823529411763	0.0077543841327819	6	2	0	3.736289332147545e-05	0.0077380338947373025	55560
6	172042	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Rothia|Rothia_aeria	species	Rothia_aeria	Bacteria	37.35714285714286	0.1395462683167306	91	18	0	0.0006723747814460559	0.13925203286667484	55560
7	1581073	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Micrococcus|Micrococcus_sp._HMSC31B01	species	Micrococcus_sp._HMSC31B01	Bacteria	8.120104895104895	0.030332360822815	83	0	2380458	0.0001461501960962004	0.030268404574141327	55560
8	172043	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas|Brevundimonas_nasdae	species	Brevundimonas_nasdae	Bacteria	2.7194805194805194	0.0101585220182594	23	0	3407832	4.894673361196039e-05	0.010137102618557868	55560
9	1179672	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium_sp._KBS0721	species	Flavobacterium_sp._KBS0721	Bacteria	1.2042743221690588	0.0044985235710075	21	0	5859120	2.167520378274044e-05	0.004489038364964621	55560
10	237576	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Oribacterium|Oribacterium_sinus	species	Oribacterium_sinus	Bacteria	6.666666666666665	0.0249030944096141	19	0	0	0.00011999040076793854	0.024850585852561467	55560
11	1581075	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria_sp._HMSC31F04	species	Neisseria_sp._HMSC31F04	Bacteria	16.260286525626707	0.0607397175712587	106	0	2257660	0.000292661744521719	0.06061164694385026	55560
12	712710	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Tannerella|Tannerella_sp._oral_taxon_HOT-286	species	Tannerella_sp._oral_taxon_HOT-286	Bacteria	2.0	0.0074709283228842	2	2	2973531	3.599712023038157e-05	0.007455175755768441	55560
13	1581076	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._HMSC10A01	species	Streptococcus_sp._HMSC10A01	Bacteria	4.229721030976174	0.0157999713241095	142	0	2170492	7.612888824651142e-05	0.01576665684189874	55560
14	1335321	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium|Mycobacterium_avium_complex_(MAC)|Mycobacterium_sp._MAC_011194_8550	species	Mycobacterium_sp._MAC_011194_8550	Bacteria	0.0224838211146527	8.398750798606097e-05	3	0	5393830	4.046764059512725e-07	8.38104190354967e-05	55560
15	999425	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._F0442	species	Streptococcus_sp._F0442	Bacteria	3.077335928070005	0.0114952780720237	81	0	2231248	5.538761569600441e-05	0.01147104010165134	55560
16	172044	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas_yabuuchiae	species	Sphingomonas_yabuuchiae	Bacteria	50.700362399898005	0.1893893867169465	434	0	3909164	0.0009125335205165228	0.18899005628619678	55560
