	tax_id	taxonomy	type	name	kingdom	score	score_normalized	reads	unambiguous	reference_length	new_score	new_score_normalized	flagstat
0	1	root	root	root	root	32118.99999999845	400.0000000000022	32119	32119	0	0.0	0.0	65312
1	2	root|cellular_organisms|Bacteria	superkingdom	Bacteria	Bacteria	32046.98998238928	100.0	32049	32001	0	0.0	0.0	65312
2	1179670	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Micrococcus|Micrococcus_sp._KBS0714	species	Micrococcus_sp._KBS0714	Bacteria	1.0	0.0031204178631112	10	0	2486353	1.5311121999020088e-05	0.0031134219620785157	65312
3	131079	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Limnobacter	genus	Limnobacter	Bacteria	0.0769230769230769	0.0002400321433162505	1	0	0	1.1777786153092371e-06	0.00024411661074823682	65312
4	6	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Xanthobacteraceae|Azorhizobium	genus	Azorhizobium	Bacteria	0.6666666666666666	0.0020802785754075	2	0	0	1.0207414666013392e-05	0.0021156772931513867	65312
5	7	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Xanthobacteraceae|Azorhizobium|Azorhizobium_caulinodans	species	Azorhizobium_caulinodans	Bacteria	0.6666666666666666	0.0020802785754075	2	0	0	1.0207414666013392e-05	0.002075614641385677	65312
6	172042	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Rothia|Rothia_aeria	species	Rothia_aeria	Bacteria	1.5714285714285712	0.0049035137848891	6	0	0	2.4060334569888707e-05	0.004892520226123381	65312
7	1581073	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Micrococcus|Micrococcus_sp._HMSC31B01	species	Micrococcus_sp._HMSC31B01	Bacteria	1.0	0.0031204178631112	10	0	2380458	1.5311121999020088e-05	0.0031134219620785157	65312
8	172043	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas|Brevundimonas_nasdae	species	Brevundimonas_nasdae	Bacteria	2.2532467532467533	0.0070310714188286	21	0	3407832	3.4499735932856955e-05	0.007015307927540552	65312
9	1179672	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium_sp._KBS0721	species	Flavobacterium_sp._KBS0721	Bacteria	2.932346775395974	0.0091501472587822	50	0	5859120	4.4897519221520915e-05	0.009129632850947941	65312
10	10	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Cellvibrionales|Cellvibrionaceae|Cellvibrio	genus	Cellvibrio	Bacteria	3.0	0.0093612535893337	3	3	0	4.5933365997060264e-05	0.00952054781918124	65312
11	237576	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Oribacterium|Oribacterium_sinus	species	Oribacterium_sinus	Bacteria	6.166666666666666	0.0192425768225194	16	0	0	9.441858566062387e-05	0.019199435432817512	65312
12	1581075	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria_sp._HMSC31F04	species	Neisseria_sp._HMSC31F04	Bacteria	74.32781470440602	0.2319338407296521	451	0	2257660	0.00113804223885972	0.23141385069400017	65312
13	712710	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Tannerella|Tannerella_sp._oral_taxon_HOT-286	species	Tannerella_sp._oral_taxon_HOT-286	Bacteria	24.0	0.0748900287146701	24	24	2973531	0.0003674669279764821	0.07472212708988436	65312
14	1581076	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._HMSC10A01	species	Streptococcus_sp._HMSC10A01	Bacteria	18.79405465143224	0.0586453038546183	490	0	2170492	0.00028775806362432997	0.058513822508273014	65312
15	999425	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._F0442	species	Streptococcus_sp._F0442	Bacteria	25.04919657369005	0.0781639604451277	593	0	2231248	0.0003835313047172044	0.07798871874494852	65312
16	172044	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas_yabuuchiae	species	Sphingomonas_yabuuchiae	Bacteria	19.223004805823305	0.0599838075787645	165	0	3909164	0.00029432577176971005	0.05984932533959112	65312
17	999424	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._F0441	species	Streptococcus_sp._F0441	Bacteria	34.04049984784108	0.1062205837944393	1467	0	2000650	0.0005211982460779196	0.1059824398263988	65312
18	1581079	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Proteus|Proteus_sp._HMSC10D02	species	Proteus_sp._HMSC10D02	Bacteria	0.25	0.0007801044657778141	1	0	5944249	3.827780499755022e-06	0.0007783554905196289	65312
19	18	root|cellular_organisms|Bacteria|Proteobacteria|delta/epsilon_subdivisions|Deltaproteobacteria|Desulfuromonadales|Desulfuromonadaceae|Pelobacter	genus	Pelobacter	Bacteria	0.5	0.0015602089315556	1	0	0	7.655560999510044e-06	0.00158675796986354	65312
