	tax_id	taxonomy	type	name	kingdom	score	score_normalized	reads	unambiguous	reference_length	new_score	new_score_normalized	flagstat
0	1	root	root	root	root	3064.999999999825	99.99999999999964	3065	3065	0	0.0	0.0	9506
1	2049	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae	family	Actinomycetaceae	Bacteria	43.999999999999936	1.435562805872754	44	44	0	0.0	0.0	9506
2	2	root|cellular_organisms|Bacteria	superkingdom	Bacteria	Bacteria	3064.999999999825	99.99999999999964	3065	3065	0	0.0	0.0	9506
3	1179672	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium_sp._KBS0721	species	Flavobacterium_sp._KBS0721	Bacteria	0.2481203007518796	0.0080952789804854	4	0	5859120	2.610144127412998e-05	0.00809527898048548	9506
4	1615890	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bradyrhizobium|Bradyrhizobium_sp._LTSP849	species	Bradyrhizobium_sp._LTSP849	Bacteria	0.1408730158730158	0.0045961832258732	2	0	8570160	1.4819378905219419e-05	0.004596183225873279	9506
5	237576	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Oribacterium|Oribacterium_sinus	species	Oribacterium_sinus	Bacteria	0.6666666666666666	0.0217509516041326	2	0	0	7.01311452416018e-05	0.02175095160413271	9506
6	888833	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_australis|Streptococcus_australis_ATCC_700641	no_rank	Streptococcus_australis_ATCC_700641	Bacteria	0.1390348781653129	0.0045362113593902	6	0	2129953	0.0	0.0	9506
7	1581076	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._HMSC10A01	species	Streptococcus_sp._HMSC10A01	Bacteria	0.3473970833360287	0.0113343257205881	16	0	2170492	3.654503296192181e-05	0.011334325720588229	9506
8	999425	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._F0442	species	Streptococcus_sp._F0442	Bacteria	0.1390348781653129	0.0045362113593902	6	0	2231248	1.4626012851389954e-05	0.004536211359390313	9506
9	1603606	root|cellular_organisms|Bacteria|Proteobacteria|delta/epsilon_subdivisions|Deltaproteobacteria|Desulfuromonadales|Desulfuromonadaceae|Desulfuromonas|Desulfuromonas_soudanensis	species	Desulfuromonas_soudanensis	Bacteria	0.8095238095238095	0.0264118698050181	5	0	3958620	8.51592477933736e-05	0.02641186980501829	9506
