	tax_id	taxonomy	type	name	kingdom	score	score_normalized	reads	unambiguous	reference_length	new_score	new_score_normalized	flagstat
0	1581081	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Stenotrophomonas|Stenotrophomonas_sp._HMSC10F06	species	Stenotrophomonas_sp._HMSC10F06	Bacteria	0.75	0.0021272875702899	6	0	4114905	9.246360016273594e-06	0.0021261516654854616	81113
1	1	root	root	root	root	35275.00000000396	299.9999999999988	35275	35275	0	0.0	0.0	81113
2	2	root|cellular_organisms|Bacteria	superkingdom	Bacteria	Bacteria	35256.16425699539	99.99999999999976	35258	35210	0	0.0	0.0	81113
3	1179670	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Micrococcus|Micrococcus_sp._KBS0714	species	Micrococcus_sp._KBS0714	Bacteria	0.3	0.000850915028115995	3	0	2486353	3.6985440065094374e-06	0.0008504606661941845	81113
4	131079	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Limnobacter	genus	Limnobacter	Bacteria	0.1	0.0002836383427053316	2	0	0	1.2328480021698125e-06	0.00030374641499010286	81113
5	1581086	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._HMSC11C05	species	Streptococcus_sp._HMSC11C05	Bacteria	3.448001502936153	0.009779854319383	97	0	2057851	4.250861764373347e-05	0.009774632184085435	81113
6	6	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Xanthobacteraceae|Azorhizobium	genus	Azorhizobium	Bacteria	1.3333333333333333	0.0037818445694044	4	0	0	1.6437973362264164e-05	0.004049952199868038	81113
7	7	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Xanthobacteraceae|Azorhizobium|Azorhizobium_caulinodans	species	Azorhizobium_caulinodans	Bacteria	1.3333333333333333	0.0037818445694044	4	0	0	1.6437973362264164e-05	0.0037798251830852645	81113
8	172042	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Rothia|Rothia_aeria	species	Rothia_aeria	Bacteria	2.2857142857142856	0.006483162118979	4	2	0	2.817938290673857e-05	0.006479700313860454	81113
9	1581073	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Micrococcus|Micrococcus_sp._HMSC31B01	species	Micrococcus_sp._HMSC31B01	Bacteria	0.3	0.000850915028115995	3	0	2380458	3.6985440065094374e-06	0.0008504606661941845	81113
10	172043	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas|Brevundimonas_nasdae	species	Brevundimonas_nasdae	Bacteria	2.487337662337662	0.00705504332294	23	0	3407832	3.0665092677347186e-05	0.007051276151205247	81113
11	1179672	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium_sp._KBS0721	species	Flavobacterium_sp._KBS0721	Bacteria	0.2586722488038278	0.0007336936795457892	5	0	5859120	3.189035651545717e-06	0.0007333019101455041	81113
12	237576	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Oribacterium|Oribacterium_sinus	species	Oribacterium_sinus	Bacteria	52.16666666666666	0.1479646687779479	100	21	0	0.0006431357077985854	0.14788566028821096	81113
13	1581075	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria_sp._HMSC31F04	species	Neisseria_sp._HMSC31F04	Bacteria	25.68741267894191	0.07285935160643	175	0	2257660	0.00031668675402145047	0.07282044699912628	81113
14	712710	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Tannerella|Tannerella_sp._oral_taxon_HOT-286	species	Tannerella_sp._oral_taxon_HOT-286	Bacteria	71.0	0.2013832233207854	71	71	2973531	0.0008753220815405668	0.20127569099929035	81113
15	1581076	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._HMSC10A01	species	Streptococcus_sp._HMSC10A01	Bacteria	11.379651268884476	0.0322770542647101	348	0	2170492	0.000140293803322334	0.032259819330643306	81113
16	1335321	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium|Mycobacterium_avium_complex_(MAC)|Mycobacterium_sp._MAC_011194_8550	species	Mycobacterium_sp._MAC_011194_8550	Bacteria	0.0101814620063924	2.8878530098104444e-05	2	0	5393830	1.255219509374872e-07	2.8863109869290865e-05	81113
17	999425	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._F0442	species	Streptococcus_sp._F0442	Bacteria	17.284905707306233	0.0490266200863826	398	0	2231248	0.00021309661468946078	0.04900044140979774	81113
18	172044	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas_yabuuchiae	species	Sphingomonas_yabuuchiae	Bacteria	20.712144979203803	0.0587475847577392	180	0	3909164	0.0002553492655826292	0.05871621539108068	81113
19	999424	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._F0441	species	Streptococcus_sp._F0441	Bacteria	65.88620076445834	0.1868785279198171	2884	0	2000650	0.0008122767098302163	0.18677874065048344	81113
20	1581079	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Proteus|Proteus_sp._HMSC10D02	species	Proteus_sp._HMSC10D02	Bacteria	1.3333333333333333	0.0037818445694044	4	0	5944249	1.6437973362264164e-05	0.0037798251830852645	81113
21	20	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Phenylobacterium	genus	Phenylobacterium	Bacteria	1.5	0.0042545751405799	3	0	0	1.8492720032547188e-05	0.004556196224851544	81113
22	196635	root|cellular_organisms|Eukaryota|Stramenopiles|Bacillariophyta|Bacillariophyceae|Eunotiophycidae|Eunotiales	order	Eunotiales	Eukaryota	0.4	10.0	2	0	0	0.0	0.0	81113
23	196634	root|cellular_organisms|Eukaryota|Stramenopiles|Bacillariophyta|Bacillariophyceae|Eunotiophycidae	no_rank	Eunotiophycidae	Eukaryota	0.4	10.0	2	0	0	0.0	0.0	81113
24	81947	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Vagococcus|Vagococcus_lutrae	species	Vagococcus_lutrae	Bacteria	122.78755816255818	0.3482725950206252	547	0	0	0.0015137839577201951	0.34808662838428805	81113
25	1089548	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillales_incertae_sedis|Bacillales_Family_X._Incertae_Sedis|Thermicanus|Thermicanus_aegyptius|Thermicanus_aegyptius_DSM_12793	no_rank	Thermicanus_aegyptius_DSM_12793	Bacteria	2.0	0.0056727668541066	2	2	3657623	0.0	0.0	81113
26	1703942	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces_sp._TSRI0107	species	Streptomyces_sp._TSRI0107	Bacteria	0.03125	8.863698209541614e-05	1	0	8740481	3.852650006780664e-07	8.85896527285609e-05	81113
27	29	root|cellular_organisms|Bacteria|Proteobacteria|delta/epsilon_subdivisions|Deltaproteobacteria|Myxococcales	order	Myxococcales	Bacteria	2.0000000000000004	0.0056727668541066	2	2	0	0.0	0.0	81113
28	196637	root|cellular_organisms|Eukaryota|Stramenopiles|Bacillariophyta|Bacillariophyceae|Eunotiophycidae|Eunotiales|Eunotiaceae|Eunotia	genus	Eunotia	Eukaryota	0.4	10.0	2	0	0	4.93139200867925e-06	0.0012149856599604114	81113
29	31	root|cellular_organisms|Bacteria|Proteobacteria|delta/epsilon_subdivisions|Deltaproteobacteria|Myxococcales|Cystobacterineae|Myxococcaceae	family	Myxococcaceae	Bacteria	0.6666666666666667	0.0018909222847022	2	0	0	0.0	0.0	81113
30	196636	root|cellular_organisms|Eukaryota|Stramenopiles|Bacillariophyta|Bacillariophyceae|Eunotiophycidae|Eunotiales|Eunotiaceae	family	Eunotiaceae	Eukaryota	0.4	10.0	2	0	0	0.0	0.0	81113
31	32	root|cellular_organisms|Bacteria|Proteobacteria|delta/epsilon_subdivisions|Deltaproteobacteria|Myxococcales|Cystobacterineae|Myxococcaceae|Myxococcus	genus	Myxococcus	Bacteria	0.4444444444444444	0.0012606148564681	1	0	0	5.479324454088055e-06	0.0013499840666226796	81113
32	33	root|cellular_organisms|Bacteria|Proteobacteria|delta/epsilon_subdivisions|Deltaproteobacteria|Myxococcales|Cystobacterineae|Myxococcaceae|Myxococcus|Myxococcus_fulvus	species	Myxococcus_fulvus	Bacteria	0.1111111111111111	0.0003151537141170352	1	0	0	1.3698311135220138e-06	0.0003149854319237721	81113
33	34	root|cellular_organisms|Bacteria|Proteobacteria|delta/epsilon_subdivisions|Deltaproteobacteria|Myxococcales|Cystobacterineae|Myxococcaceae|Myxococcus|Myxococcus_xanthus	species	Myxococcus_xanthus	Bacteria	0.1111111111111111	0.0003151537141170352	1	0	0	1.3698311135220138e-06	0.0003149854319237721	81113
34	1581115	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium_sp._HMSC05D03	species	Corynebacterium_sp._HMSC05D03	Bacteria	0.1111111111111111	0.0003151537141170352	1	0	2642799	1.3698311135220138e-06	0.0003149854319237721	81113
35	131111	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae|Actinomyces|Actinomyces_turicensis	species	Actinomyces_turicensis	Bacteria	0.3333333333333333	0.0009454611423511052	2	0	0	4.109493340566041e-06	0.0009449562957713161	81113
36	39	root|cellular_organisms|Bacteria|Proteobacteria|delta/epsilon_subdivisions|Deltaproteobacteria|Myxococcales|Cystobacterineae|Archangiaceae	family	Archangiaceae	Bacteria	1.0000000000000002	0.0028363834270533	2	0	0	0.0	0.0	81113
37	40	root|cellular_organisms|Bacteria|Proteobacteria|delta/epsilon_subdivisions|Deltaproteobacteria|Myxococcales|Cystobacterineae|Archangiaceae|Stigmatella	genus	Stigmatella	Bacteria	0.2222222222222222	0.0006303074282340703	2	0	0	2.7396622270440276e-06	0.0006749920333113398	81113
38	41	root|cellular_organisms|Bacteria|Proteobacteria|delta/epsilon_subdivisions|Deltaproteobacteria|Myxococcales|Cystobacterineae|Archangiaceae|Stigmatella|Stigmatella_aurantiaca	species	Stigmatella_aurantiaca	Bacteria	0.2222222222222222	0.0006303074282340703	2	0	0	2.7396622270440276e-06	0.0006299708638475442	81113
39	1581105	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Achromobacter|Achromobacter_sp._HMSC15D03	species	Achromobacter_sp._HMSC15D03	Bacteria	0.9274891774891776	0.0026307149318016	13	0	6633798	1.1434531795016552e-05	0.0026293102125844745	81113
40	237609	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas_alkylphenolica	species	Pseudomonas_alkylphenolica	Bacteria	0.2228571428571428	0.0006321083066004533	4	0	5764622	2.74748983340701e-06	0.0006317707806013941	81113
41	42	root|cellular_organisms|Bacteria|Proteobacteria|delta/epsilon_subdivisions|Deltaproteobacteria|Myxococcales|Cystobacterineae|Archangiaceae|Cystobacter	genus	Cystobacter	Bacteria	0.1111111111111111	0.0003151537141170352	1	0	0	1.3698311135220138e-06	0.0003374960166556699	81113
42	1581107	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria_sp._HMSC15G01	species	Neisseria_sp._HMSC15G01	Bacteria	29.443921350467505	0.0835142505459273	1045	0	2178870	0.0003629987961296895	0.08346965655695923	81113
43	47	root|cellular_organisms|Bacteria|Proteobacteria|delta/epsilon_subdivisions|Deltaproteobacteria|Myxococcales|Cystobacterineae|Archangiaceae|Archangium	genus	Archangium	Bacteria	0.4444444444444444	0.0012606148564681	2	0	0	5.479324454088055e-06	0.0013499840666226796	81113
44	48	root|cellular_organisms|Bacteria|Proteobacteria|delta/epsilon_subdivisions|Deltaproteobacteria|Myxococcales|Cystobacterineae|Archangiaceae|Archangium|Archangium_gephyra	species	Archangium_gephyra	Bacteria	0.2222222222222222	0.0006303074282340703	2	0	12489432	2.7396622270440276e-06	0.0006299708638475442	81113
45	1056807	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Morococcus|Morococcus_cerebrosus	species	Morococcus_cerebrosus	Bacteria	20.944928912492067	0.0594078492482023	626	0	2451909	0.00025821913765354586	0.05937612732102613	81113
46	180282	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Delftia|Delftia_tsuruhatensis	species	Delftia_tsuruhatensis	Bacteria	0.3900864427180217	0.0011064347212435	8	0	6732149	4.80917291578442e-06	0.0011058439198242944	81113
47	172088	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bradyrhizobium|Bradyrhizobium_sp._th.b2	species	Bradyrhizobium_sp._th.b2	Bacteria	4.621019608983519	0.0131069834350092	276	0	10118060	5.69701479292286e-05	0.013099984717175047	81113
48	335929	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Erythrobacteraceae	family	Erythrobacteraceae	Bacteria	2.0000000000000004	0.0056727668541066	2	2	0	0.0	0.0	81113
49	335928	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Xanthobacteraceae	family	Xanthobacteraceae	Bacteria	4.333333333333334	0.0122909948505643	6	4	0	0.0	0.0	81113
