	tax_id	taxonomy	type	name	kingdom	score	score_normalized	reads	unambiguous	reference_length	new_score	new_score_normalized	flagstat
0	1581081	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Stenotrophomonas|Stenotrophomonas_sp._HMSC10F06	species	Stenotrophomonas_sp._HMSC10F06	Bacteria	0.9166666666666666	0.0040519774688044	4	0	4114905	1.5707105323280785e-05	0.004049596512929227	58360
1	1	root	root	root	root	22636.000000025622	299.9999999999991	22636	22636	0	0.0	0.0	58360
2	2	root|cellular_organisms|Bacteria	superkingdom	Bacteria	Bacteria	22622.699008693307	100.0000000000002	22626	22581	0	0.0	0.0	58360
3	36866	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|unclassified_Enterobacteriaceae|unclassified_Enterobacteriaceae_(miscellaneous)	no_rank	unclassified_Enterobacteriaceae_(miscellaneous)	Bacteria	0.0277777777777777	0.00012278719602437657	1	0	0	0.0	0.0	58360
4	172043	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas|Brevundimonas_nasdae	species	Brevundimonas_nasdae	Bacteria	0.1428571428571428	0.0006314770081253653	1	0	3407832	2.4478605698619398e-06	0.0006311059500668923	58360
5	36873	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Paraburkholderia|Paraburkholderia_xenovorans	species	Paraburkholderia_xenovorans	Bacteria	0.3636363636363636	0.0016073960206827	4	0	0	6.23091781419403e-06	0.001606451509261181	58360
6	315405	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_gallolyticus	species	Streptococcus_gallolyticus	Bacteria	0.0948191593352883	0.0004191328333500714	3	0	0	1.6247285698301627e-06	0.0004188865494578883	58360
7	10	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Cellvibrionales|Cellvibrionaceae|Cellvibrio	genus	Cellvibrio	Bacteria	4.0	0.0176813562275102	4	4	0	6.854009595613433e-05	0.01782014264123294	58360
8	237576	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Oribacterium|Oribacterium_sinus	species	Oribacterium_sinus	Bacteria	2.6666666666666665	0.0117875708183401	8	0	0	4.5693397304089555e-05	0.01178064440124866	58360
9	1581075	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria_sp._HMSC31F04	species	Neisseria_sp._HMSC31F04	Bacteria	0.9756410256410256	0.0043126641311331	8	0	2257660	1.6717632379044305e-05	0.004310129994879919	58360
10	888833	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_australis|Streptococcus_australis_ATCC_700641	no_rank	Streptococcus_australis_ATCC_700641	Bacteria	1.4830834129196204	0.0065557315347358	89	0	2129953	0.0	0.0	58360
11	712710	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Tannerella|Tannerella_sp._oral_taxon_HOT-286	species	Tannerella_sp._oral_taxon_HOT-286	Bacteria	14.5	0.0640949163247245	16	13	2973531	0.000248457847840987	0.0640572539317896	58360
