	tax_id	taxonomy	type	name	kingdom	score	score_normalized	reads	unambiguous	reference_length	new_score	new_score_normalized	flagstat
0	1581081	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Stenotrophomonas|Stenotrophomonas_sp._HMSC10F06	species	Stenotrophomonas_sp._HMSC10F06	Bacteria	0.0666666666666666	0.0002432367245501148	1	0	4114905	9.773737966085118e-07	0.00024085648566301684	68210
1	1	root	root	root	root	27679.00000000101	399.9999999999994	27679	27679	0	0.0	0.0	68210
2	2	root|cellular_organisms|Bacteria	superkingdom	Bacteria	Bacteria	27408.14192017005	99.99999999999945	27410	27366	0	0.0	0.0	68210
3	1179670	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Micrococcus|Micrococcus_sp._KBS0714	species	Micrococcus_sp._KBS0714	Bacteria	0.1818181818181818	0.0006633728851366767	2	0	2486353	2.6655648998413987e-06	0.0006568813245355012	68210
4	1581085	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas_sp._HMSC11A05	species	Pseudomonas_sp._HMSC11A05	Bacteria	0.1142857142857142	0.0004169772420859111	4	0	6322964	1.6754979370431637e-06	0.0004128968325651719	68210
5	1581073	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Micrococcus|Micrococcus_sp._HMSC31B01	species	Micrococcus_sp._HMSC31B01	Bacteria	0.1818181818181818	0.0006633728851366767	2	0	2380458	2.6655648998413987e-06	0.0006568813245355012	68210
6	172043	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas|Brevundimonas_nasdae	species	Brevundimonas_nasdae	Bacteria	2.9222222222222225	0.0106618764261133	26	0	3407832	4.284155141800649e-05	0.010557542621562253	68210
7	1179672	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium_sp._KBS0721	species	Flavobacterium_sp._KBS0721	Bacteria	3.880074834454966	0.0141566504061323	64	0	5859120	5.688425208114596e-05	0.01401811783104504	68210
8	10	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Cellvibrionales|Cellvibrionaceae|Cellvibrio	genus	Cellvibrio	Bacteria	11.0	0.0401340595507689	11	11	0	0.00016126667644040464	0.04031371922078223	68210
9	237576	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Oribacterium|Oribacterium_sinus	species	Oribacterium_sinus	Bacteria	2.533333333333333	0.0092429955329043	7	0	0	3.714020427112349e-05	0.00915254645519465	68210
10	1581075	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria_sp._HMSC31F04	species	Neisseria_sp._HMSC31F04	Bacteria	3.4174603174603178	0.0124687778084856	24	0	2257660	5.010204247852687e-05	0.012346762229344665	68210
11	712710	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Tannerella|Tannerella_sp._oral_taxon_HOT-286	species	Tannerella_sp._oral_taxon_HOT-286	Bacteria	2.0	0.0072971017365034	2	2	2973531	2.9321213898255386e-05	0.007225694569890514	68210
12	1581076	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._HMSC10A01	species	Streptococcus_sp._HMSC10A01	Bacteria	8.98112813087377	0.0327681028397794	266	0	2170492	0.0001316687894864942	0.03244744438337277	68210
13	999425	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._F0442	species	Streptococcus_sp._F0442	Bacteria	2.7377183706350525	0.0099887047382092	82	0	2231248	4.0136612969286796e-05	0.009890958382293601	68210
14	172044	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas_yabuuchiae	species	Sphingomonas_yabuuchiae	Bacteria	240.2845333043863	0.8766903426151783	2066	0	3909164	0.0035227170987301906	0.8681113237630902	68210
15	999424	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._F0441	species	Streptococcus_sp._F0441	Bacteria	97.39625137064684	0.3553551775028364	4247	0	2000650	0.0014278881596634927	0.3518777823282872	68210
16	16	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Methylophilales|Methylophilaceae|Methylophilus	genus	Methylophilus	Bacteria	1.928571428571428	0.0070364909601997	3	0	0	2.82740276876034e-05	0.007067989733513764	68210
17	65555	root|cellular_organisms|Bacteria|Proteobacteria|delta/epsilon_subdivisions|Deltaproteobacteria|Desulfobacterales|Desulfobulbaceae|Desulfocapsa|Desulfocapsa_sulfexigens	species	Desulfocapsa_sulfexigens	Bacteria	6.0	0.0218913052095103	6	6	0	8.796364169476617e-05	0.021677083709671544	68210
18	18	root|cellular_organisms|Bacteria|Proteobacteria|delta/epsilon_subdivisions|Deltaproteobacteria|Desulfuromonadales|Desulfuromonadaceae|Pelobacter	genus	Pelobacter	Bacteria	5.333333333333333	0.0194589379640091	7	3	0	7.818990372868103e-05	0.019546045682803503	68210
19	19	root|cellular_organisms|Bacteria|Proteobacteria|delta/epsilon_subdivisions|Deltaproteobacteria|Desulfuromonadales|Desulfuromonadaceae|Pelobacter|Pelobacter_carbinolicus	species	Pelobacter_carbinolicus	Bacteria	0.5	0.0018242754341258	1	0	0	7.330303474563847e-06	0.0018064236424726284	68210
20	20	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Phenylobacterium	genus	Phenylobacterium	Bacteria	2.0	0.0072971017365034	4	0	0	2.9321213898255386e-05	0.007329767131051313	68210
21	196635	root|cellular_organisms|Eukaryota|Stramenopiles|Bacillariophyta|Bacillariophyceae|Eunotiophycidae|Eunotiales	order	Eunotiales	Eukaryota	22.62619047619048	8.581361748239123	112	2	0	0.0	0.0	68210
22	1703938	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces_sp._CB02009	species	Streptomyces_sp._CB02009	Bacteria	0.3307692307692307	0.001206828364114	5	0	9201655	4.8492776831730056e-06	0.0011950187173280463	68210
23	196634	root|cellular_organisms|Eukaryota|Stramenopiles|Bacillariophyta|Bacillariophyceae|Eunotiophycidae	no_rank	Eunotiophycidae	Eukaryota	22.62619047619048	8.581361748239123	112	2	0	0.0	0.0	68210
24	1703936	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Micromonospora|Micromonospora_sp._TSRI0369	species	Micromonospora_sp._TSRI0369	Bacteria	0.0869565217391304	0.00031726529289145404	2	0	6969462	1.2748353868806685e-06	0.0003141606334735005	68210
25	81947	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Vagococcus|Vagococcus_lutrae	species	Vagococcus_lutrae	Bacteria	44.93258130758132	0.1639388085425668	235	0	0	0.0006587389137601719	0.16233455438267722	68210
26	29	root|cellular_organisms|Bacteria|Proteobacteria|delta/epsilon_subdivisions|Deltaproteobacteria|Myxococcales	order	Myxococcales	Bacteria	17.0	0.0620253647602792	17	17	0	0.0	0.0	68210
27	1703943	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces_sp._CB01883	species	Streptomyces_sp._CB01883	Bacteria	0.1	0.0003648550868251722	2	0	8895089	1.4660606949127694e-06	0.0003612847284945257	68210
28	196637	root|cellular_organisms|Eukaryota|Stramenopiles|Bacillariophyta|Bacillariophyceae|Eunotiophycidae|Eunotiales|Eunotiaceae|Eunotia	genus	Eunotia	Eukaryota	22.62619047619048	8.581361748239123	112	2	0	0.000331713685327525	0.08292235362664363	68210
29	1384459	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|unclassified_Rhizobiales|Methyloceanibacter|Methyloceanibacter_caenitepidi	species	Methyloceanibacter_caenitepidi	Bacteria	0.4909090909090909	0.001791106789869	4	0	3424964	7.197025229571777e-06	0.0017735795762458533	68210
