	tax_id	taxonomy	type	name	kingdom	score	score_normalized	reads	unambiguous	reference_length	new_score	new_score_normalized	flagstat
0	1581081	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Stenotrophomonas|Stenotrophomonas_sp._HMSC10F06	species	Stenotrophomonas_sp._HMSC10F06	Bacteria	5.090025062656642	0.0168021667118666	41	0	4114905	8.272428185692577e-05	0.01675562927992843	61530
1	1	root	root	root	root	30377.999999989937	300.00000000000176	30378	30378	0	0.0	0.0	61530
2	2	root|cellular_organisms|Bacteria	superkingdom	Bacteria	Bacteria	30293.861202199	100.00000000000044	30316	29734	0	0.0	0.0	61530
3	1179670	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Micrococcus|Micrococcus_sp._KBS0714	species	Micrococcus_sp._KBS0714	Bacteria	1.3454545454545457	0.0044413438632789	14	0	2486353	2.186664302705259e-05	0.004429042548734446	61530
4	1581085	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas_sp._HMSC11A05	species	Pseudomonas_sp._HMSC11A05	Bacteria	0.0606060606060606	0.00020006053438193327	2	0	6322964	9.849839201375037e-07	0.00019950642111416417	61530
5	1581086	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._HMSC11C05	species	Streptococcus_sp._HMSC11C05	Bacteria	0.0666666666666666	0.00022006658782012663	2	0	2057851	1.083482312151253e-06	0.0002194570632255804	61530
6	6	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Xanthobacteraceae|Azorhizobium	genus	Azorhizobium	Bacteria	0.75	0.0024757491129764	3	0	0	1.2189176011701609e-05	0.00251725607454733	61530
7	7	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Xanthobacteraceae|Azorhizobium|Azorhizobium_caulinodans	species	Azorhizobium_caulinodans	Bacteria	0.75	0.0024757491129764	3	0	0	1.2189176011701609e-05	0.0024688919612877815	61530
8	172042	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Rothia|Rothia_aeria	species	Rothia_aeria	Bacteria	2.0	0.0066019976346037	2	2	0	3.2504469364537626e-05	0.006583711896767419	61530
9	1581073	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Micrococcus|Micrococcus_sp._HMSC31B01	species	Micrococcus_sp._HMSC31B01	Bacteria	1.3454545454545457	0.0044413438632789	14	0	2380458	2.186664302705259e-05	0.004429042548734446	61530
