	tax_id	taxonomy	type	name	kingdom	score	score_normalized	reads	unambiguous	reference_length	new_score	new_score_normalized	flagstat
0	1581081	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Stenotrophomonas|Stenotrophomonas_sp._HMSC10F06	species	Stenotrophomonas_sp._HMSC10F06	Bacteria	13.09722222222222	0.0383124347285477	96	0	4114905	0.00020053930825635	0.03827787709188803	65310
1	1	root	root	root	root	34215.99999999559	399.9999999999997	34216	34216	0	0.0	0.0	65310
2	2	root|cellular_organisms|Bacteria	superkingdom	Bacteria	Bacteria	34185.3038446063	99.99999999999976	34190	34058	0	0.0	0.0	65310
3	1179670	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Micrococcus|Micrococcus_sp._KBS0714	species	Micrococcus_sp._KBS0714	Bacteria	2.488636363636364	0.0072798427504065	24	0	2486353	3.810498183488538e-05	0.007273276366346411	65310
4	1581085	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas_sp._HMSC11A05	species	Pseudomonas_sp._HMSC11A05	Bacteria	0.6653268351615218	0.0019462364242417	25	0	6322964	1.0187212297680628e-05	0.0019444809281037388	65310
5	131079	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Limnobacter	genus	Limnobacter	Bacteria	1.0	0.0029252336166017	2	0	0	1.531159087429184e-05	0.002967527432142263	65310
6	6	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Xanthobacteraceae|Azorhizobium	genus	Azorhizobium	Bacteria	3.0163934426229506	0.0088236554992576	13	0	0	4.618578230933932e-05	0.008951230287117645	65310
7	7	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Xanthobacteraceae|Azorhizobium|Azorhizobium_caulinodans	species	Azorhizobium_caulinodans	Bacteria	3.0163934426229506	0.0088236554992576	13	0	0	4.618578230933932e-05	0.00881569660332967	65310
8	172042	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Rothia|Rothia_aeria	species	Rothia_aeria	Bacteria	2.0	0.0058504672332034	2	2	0	3.062318174858368e-05	0.005845190139164238	65310
9	1581073	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Micrococcus|Micrococcus_sp._HMSC31B01	species	Micrococcus_sp._HMSC31B01	Bacteria	2.488636363636364	0.0072798427504065	24	0	2380458	3.810498183488538e-05	0.007273276366346411	65310
10	172043	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas|Brevundimonas_nasdae	species	Brevundimonas_nasdae	Bacteria	0.2	0.0005850467233203467	2	0	3407832	3.062318174858368e-06	0.0005845190139164238	65310
11	1179672	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium_sp._KBS0721	species	Flavobacterium_sp._KBS0721	Bacteria	7.845284654323555	0.0229492904026369	131	0	5859120	0.00012012378891936235	0.02292859025019428	65310
12	10	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Cellvibrionales|Cellvibrionaceae|Cellvibrio	genus	Cellvibrio	Bacteria	36.00000000000001	0.1053084101976623	36	36	0	0.0005512172714745063	0.10683098755712149	65310
13	237576	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Oribacterium|Oribacterium_sinus	species	Oribacterium_sinus	Bacteria	5.333333333333332	0.0156012459552092	12	0	0	8.166181799622313e-05	0.015587173704437966	65310
14	1581075	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria_sp._HMSC31F04	species	Neisseria_sp._HMSC31F04	Bacteria	10.748677248677248	0.0314423920218329	75	0	2257660	0.00016457934847155487	0.03141403113151362	65310
15	712710	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Tannerella|Tannerella_sp._oral_taxon_HOT-286	species	Tannerella_sp._oral_taxon_HOT-286	Bacteria	3.0	0.0087757008498052	3	3	2973531	4.593477262287552e-05	0.008767785208746359	65310
16	1581076	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._HMSC10A01	species	Streptococcus_sp._HMSC10A01	Bacteria	3.5533192552433523	0.010394288935956	111	0	2170492	5.440697068202959e-05	0.010384913336025429	65310
17	999425	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._F0442	species	Streptococcus_sp._F0442	Bacteria	2.283599864823287	0.0066800630914482	64	0	2231248	3.496554685076232e-05	0.006674037705830933	65310
18	172044	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas_yabuuchiae	species	Sphingomonas_yabuuchiae	Bacteria	77.35485796701852	0.226281030932575	672	0	3909164	0.001184425937329942	0.2260769265026334	65310
