type	name	kingdom	P156T_rna	P160T_rna	P180T_rna	P193T_rna	P198T_rna	P207T_rna	P223T_rna	P229T_rna	P268T_rna	P270T_rna	P303T_rna	P326T_rna	P368T_rna	P394T_rna
species	Abiotrophia_defectiva	Bacteria	0.0	0.0474863220414145	0.0551200391964724	0.211901385661465	1.151225909869211	0.0	0.0216317554169521	0.4075129454300333	0.1210744303892148	0.0049701171705122	0.3110894229596193	0.0265275444336369	0.0	0.0
species	Acaricomes_phytoseiuli	Bacteria	0.0	0.0005249338320904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000828352861752	0.0	0.0	0.0	0.0033495577537028
species	Acetivibrio_cellulolyticus	Bacteria	0.0	0.0008998865692979	0.001531112199902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021276822093852	0.0
species	Acetoanaerobium_sticklandii	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0095745699422334	0.0
species	Acetobacter_cerevisiae	Bacteria	0.0	0.0	0.0	0.0015567109810392	0.0	0.0	0.0014592850876515	0.0	0.0007012032648024	0.0266921917684209	0.0	0.0	0.0	0.0
species	Acetobacter_cibinongensis	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0002575208978208	0.0	0.0	0.0010650251079669	0.0	0.0	0.0	0.0
species	Acetobacter_ghanensis	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0002575208978208	0.0	0.0	0.0015309735927024	0.0	0.0	0.0	0.0
species	Acetobacter_indonesiensis	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0002575208978208	0.0	0.0007012032648024	0.0047926129858511	0.0	0.0	0.0	0.0
species	Acetobacter_malorum	Bacteria	0.0	0.0	0.0	0.0015567109810392	0.0	0.0	0.0014592850876515	0.0	0.0007012032648024	0.0266921917684209	0.0	0.0	0.0	0.0
species	Acetobacter_okinawensis	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0002575208978208	0.0	0.0007012032648024	0.0047926129858511	0.0	0.0	0.0	0.0
species	Acetobacter_orientalis	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0002575208978208	0.0	0.0	0.0010650251079669	0.0	0.0	0.0	0.0
species	Acetobacter_orleanensis	Bacteria	0.0	0.0	0.0	0.0015567109810392	0.0	0.0	0.0014592850876515	0.0	0.0007012032648024	0.0344579998473463	0.0	0.0	0.0	0.0
species	Acetobacter_pasteurianus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0002575208978208	0.0	0.0	0.0015309735927024	0.0	0.0	0.0	0.0
species	Acetobacter_persici	Bacteria	0.0	0.0	0.0	0.0015567109810392	0.0	0.0	0.0014592850876515	0.0	0.0007012032648024	0.0462620281273131	0.0	0.0	0.0	0.0
species	Acetobacter_pomorum	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0002575208978208	0.0	0.0	0.0010650251079669	0.0	0.0	0.0	0.0
species	Acetobacter_senegalensis	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0014592850876515	0.0	0.0007012032648024	0.0260709271221069	0.0	0.0	0.0	0.0
species	Acetobacter_sp._SLV-7	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0002575208978208	0.0	0.0	0.0015309735927024	0.0	0.0	0.0	0.0
species	Acetobacter_tropicalis	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0014592850876515	0.0	0.0007012032648024	0.0237411846984292	0.0	0.0	0.0	0.0
species	Acetobacterium_woodii	Bacteria	0.0	0.0	0.0	0.012453687848314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
species	Achromobacter_insolitus	Bacteria	0.0	0.0076589943739689	0.1021339054086217	0.006982380094868	0.0008874266588573	0.0	0.0023652904281667	0.0010677600529608	0.0094339640834367	0.0455190501215247	0.0008317899009615	0.0008038649828374	0.0019537851057335	0.0007850525985241
species	Achromobacter_insuavis	Bacteria	0.0	0.0062053314543338	0.0234333971778852	0.0023920784841112	0.0002802399975338	0.0	0.0012837026573191	0.0005570922015448	0.0037919747374112	0.0288094206150861	0.0008317899009615	0.0008038649828374	0.0003989404142597	0.0
species	Achromobacter_ruhlandii	Bacteria	0.0	0.0136419814771859	0.2868918638828427	0.0189022402436007	0.0058553175242307	0.0	0.0028325497914855	0.0026533301650499	0.0251313958715861	0.0816315609248102	0.0027132194388507	0.0016077299656749	0.0039847544874194	0.004210736664811
species	Achromobacter_sp.	Bacteria	0.0	0.0185095497383884	0.2885977753613805	0.0206004704047344	0.0058553175242307	0.0	0.0038158114013469	0.0032104223665948	0.0275959904802844	0.1039156925566359	0.0035450093398123	0.0027865588991394	0.0040800238400784	0.004210736664811
species	Achromobacter_sp._AR476-2	Bacteria	0.0	0.0062053314543338	0.0237196485891712	0.0023920784841112	0.0002802399975338	0.0	0.0012837026573191	0.0005570922015448	0.0037919747374112	0.0293828956732221	0.0008317899009615	0.0008038649828374	0.0003989404142597	0.0
species	Achromobacter_sp._ATCC35328	Bacteria	0.0	0.0025616204275831	0.0012003965860767	0.0150963959374715	0.0048545880912509	0.0	0.0017499373290516	0.0030000670283295	0.0013778029062784	0.0206897831430701	0.0010818008256095	0.0009825016456902	0.0018457932778332	0.0144018536419891
species	Achromobacter_sp._DH1f	Bacteria	0.0	0.0076589943739689	0.0503276304733658	0.003350054472443	0.0002802399975338	0.0	0.0017644083332514	0.0005570922015448	0.0058110805486243	0.0333422630537696	0.0008317899009615	0.0008038649828374	0.0008899440010409	0.0
species	Achromobacter_sp._DMS1	Bacteria	0.0	0.0020541064644955	0.0553324048460438	0.0032249217237279	0.0002802399975338	0.0	0.0015761599566625	0.0004713857089994	0.0057634285048528	0.0159176498312443	0.0002178497359661	0.0	0.0003989404142597	0.0029308630344899
species	Achromobacter_sp._HMSC056C09	Bacteria	0.0	0.0136419814771859	0.2868918638828427	0.0189022402436007	0.0058553175242307	0.0	0.0028325497914855	0.0026533301650499	0.0254613738785519	0.0818946847750138	0.0027132194388507	0.0016077299656749	0.0039847544874194	0.004210736664811
species	Achromobacter_sp._HMSC057D05	Bacteria	0.0	0.0136419814771859	0.2868918638828427	0.0189022402436007	0.0058553175242307	0.0	0.0028325497914855	0.0026533301650499	0.0251313958715861	0.0816315609248102	0.0027132194388507	0.0016077299656749	0.0039847544874194	0.004210736664811
species	Achromobacter_sp._HMSC070F04	Bacteria	0.0	0.0136419814771859	0.2868918638828427	0.0189022402436007	0.0058553175242307	0.0	0.0028325497914855	0.0026533301650499	0.0254613738785519	0.0818946847750138	0.0027132194388507	0.0016077299656749	0.0039847544874194	0.004210736664811
species	Achromobacter_sp._HMSC15D03	Bacteria	0.0	0.0136419814771859	0.2868918638828427	0.0189022402436007	0.0058553175242307	0.0	0.0028325497914855	0.0026533301650499	0.0251313958715861	0.0816315609248102	0.0027132194388507	0.0016077299656749	0.0039847544874194	0.004210736664811
species	Achromobacter_sp._HMSC18C08	Bacteria	0.0	0.0136419814771859	0.2868918638828427	0.0189022402436007	0.0058553175242307	0.0	0.0028325497914855	0.0026533301650499	0.0251313958715861	0.0816315609248102	0.0027132194388507	0.0016077299656749	0.0039847544874194	0.004210736664811
species	Achromobacter_sp._MFA1_R4	Bacteria	0.0	0.0062053314543338	0.0249700568857578	0.0023920784841112	0.0002802399975338	0.0	0.0012837026573191	0.0005570922015448	0.0037919747374112	0.0290756768920778	0.0008317899009615	0.0008038649828374	0.0003989404142597	0.0
species	Achromobacter_sp._Root170	Bacteria	0.0	0.0062053314543338	0.0234333971778852	0.0023920784841112	0.0002802399975338	0.0	0.0012837026573191	0.0005570922015448	0.0037919747374112	0.0290756768920778	0.0008317899009615	0.0008038649828374	0.0003989404142597	0.0
species	Achromobacter_sp._Root565	Bacteria	0.0	0.0062053314543338	0.0247148715191075	0.0023920784841112	0.0002802399975338	0.0	0.0012837026573191	0.0005570922015448	0.0037919747374112	0.0288094206150861	0.0008317899009615	0.0008038649828374	0.0003989404142597	0.0
species	Achromobacter_sp._Root83	Bacteria	0.0	0.0136419814771859	0.2868918638828427	0.0189022402436007	0.0058553175242307	0.0	0.0028325497914855	0.0026533301650499	0.0254613738785519	0.0818946847750138	0.0027132194388507	0.0016077299656749	0.0039847544874194	0.004210736664811
species	Achromobacter_spanius	Bacteria	0.0	0.0062053314543338	0.0240258710291516	0.0023920784841112	0.0002802399975338	0.0	0.0012837026573191	0.0005570922015448	0.0037919747374112	0.0288094206150861	0.0008317899009615	0.0008038649828374	0.0003989404142597	0.0
species	Achromobacter_xylosoxidans	Bacteria	0.0	0.0136419814771859	0.2868918638828427	0.0189022402436007	0.0058553175242307	0.0	0.0028325497914855	0.0026533301650499	0.0254613738785519	0.0818946847750138	0.0027132194388507	0.0016077299656749	0.0039847544874194	0.004210736664811
species	Acidaminococcus_fermentans	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015701051970482
species	Acidaminococcus_massiliensis	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015701051970482
species	Acidaminococcus_timonensis	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015701051970482
species	Acidobacteria_bacterium_KBS_146	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010213357028321	0.0	0.0	0.0	0.0	0.0	0.0
species	Acidobacteriaceae_bacterium_TAA166	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010213357028321	0.0	0.0	0.0	0.0	0.0	0.0
species	Acidothermus_cellulolyticus	Bacteria	0.0	0.0004499432846489	0.0019685728284454	0.0	0.0014572479871762	0.0	0.0	0.0071493499198251	0.0	0.0005414811864716	0.0	0.0	0.0002775237664415	0.0
species	Acidovorax_avenae	Bacteria	0.0120949074283283	0.0442243405870241	0.0337321289952436	0.0748323877476377	0.0087973713714459	0.0	0.0200683614535149	0.0129207010677785	0.0146477356042654	0.0049236143141031	0.0011104750643606	0.0034648862263158	0.0732714203139925	0.0103044450231139
species	Acidovorax_caeni	Bacteria	0.0124047794595416	0.0047231019638302	0.0013998740113389	0.0	0.0043717439615286	0.0	0.0024211598149507	0.0023243089620297	0.0034466837400671	0.0025375267339574	0.0	0.0009691098346951	0.0014393144357605	0.0037301803732128
species	Acidovorax_citrulli	Bacteria	0.0120949074283283	0.0442243405870241	0.0337321289952436	0.0748323877476377	0.0087973713714459	0.0	0.0200683614535149	0.0129207010677785	0.0146477356042654	0.0049236143141031	0.0011104750643606	0.0034648862263158	0.0700798969999147	0.0103044450231139
species	Acidovorax_ebreus	Bacteria	0.0092222958493322	0.0059234987821535	0.0056236088340335	0.0013575789122431	0.0015960335097644	0.0	0.0021411883773198	0.0070131683250319	0.0068246637259062	0.0111084652448818	0.0008713989438644	0.0068067007814911	0.0076772678577578	0.011337713887482
species	Acidovorax_radicis	Bacteria	0.0079965741930077	0.0260062543928331	0.0023910573244517	0.0062969664691086	0.0028549853423537	0.0	0.0042065098123414	0.0032235037970291	0.0009960682274372	0.0101788071901702	0.000602159013773	0.0062740008966825	0.0229769769294144	0.0035657823069458
species	Acidovorax_sp._121606	Bacteria	0.0036230272415879	0.0252796937393594	0.0074125273169859	0.0248171524781522	0.0041622008724635	0.0	0.005170447359581	0.0245272818483256	0.0058089425043117	0.0353769248016054	0.0007624740758814	0.0109818851528993	0.0345360267985895	0.0120661055441954
species	Acidovorax_sp._202149	Bacteria	0.0048164585954165	0.0258523488289127	0.0074125273169859	0.0255955079686718	0.0041622008724635	0.0	0.005170447359581	0.0245272818483256	0.0058089425043117	0.0338237631858203	0.0007624740758814	0.0109818851528993	0.0345360267985895	0.0120661055441954
species	Acidovorax_sp._CF316	Bacteria	0.0143323977906224	0.0168780643359453	0.0142096846909345	0.0092809560001903	0.0016576442324158	0.0	0.0044323994209202	0.0080624964214769	0.0040366705163496	0.0103154147609409	9.384296318540532e-05	0.0042463226690122	0.0250603173012908	0.0082660284812622
species	Acidovorax_sp._GW101-3H11	Bacteria	0.0079965741930077	0.0249825043512497	0.0023764521206371	0.0066258300876138	0.0035173707910701	0.0	0.0037252694248675	0.0024939782950061	0.0012902793874942	0.0098394432574621	0.000602159013773	0.0023189916361643	0.0264016249547771	0.0040572379987048
species	Acidovorax_sp._JHL-3	Bacteria	0.0010608278700698	0.0153801878604158	0.0030287715282095	0.0105561846365226	0.000808110247434	0.0	0.0041755892566709	0.0167299331442632	0.0052314013271015	0.0075218764723792	0.0005083160505876	0.0127089145596008	0.0215586876824285	0.0048595618543805
species	Acidovorax_sp._JS42	Bacteria	0.0092222958493322	0.0059234987821535	0.0056236088340335	0.0013575789122431	0.0015960335097644	0.0	0.0021411883773198	0.0070131683250319	0.0068246637259062	0.0111084652448818	0.0008713989438644	0.0068067007814911	0.0076772678577578	0.011337713887482
species	Acidovorax_sp._KKS102	Bacteria	0.0175955630486645	0.0504802096425913	0.0124289404702697	0.0570733288751018	0.0080943501833151	0.0	0.0060542776121827	0.033138821259569	0.0137914750289585	0.0040666675822145	0.0	0.0137304604985213	0.0797554723337499	0.0177436603830995
species	Acidovorax_sp._Leaf160	Bacteria	0.0069019497490764	0.0346111172843404	0.0266165724084883	0.0500795788894313	0.0063279889867379	0.0	0.0165123720302723	0.0101921237563865	0.0112593209948271	0.0041500478373777	0.0010166321011752	0.0013864419231305	0.0580916217993794	0.0051960129680336
species	Acidovorax_sp._Leaf191	Bacteria	0.0062537855493216	0.0142838291020446	0.0114320123092277	0.0088258248940886	0.0014368490828436	0.0	0.0052804795674104	0.0037115507102202	0.0035111994661206	0.0087865783132672	9.384296318540532e-05	0.0038662774653736	0.0151552181212687	0.0134980285677545
species	Acidovorax_sp._Leaf76	Bacteria	0.0069882048439853	0.0162965567883913	0.0116295751737312	0.0100720090439862	0.0016576442324158	0.0	0.0056033621612086	0.0050053009357476	0.0043433967474246	0.0094351973042927	9.384296318540532e-05	0.0070681042925192	0.016820920046495	0.0116037726203479
species	Acidovorax_sp._Leaf78	Bacteria	0.0062537855493216	0.0140213621859993	0.0114320123092277	0.008373447344043	0.0014368490828436	0.0	0.0053526575968297	0.0039472435647199	0.003726954316829	0.009228154108032	9.384296318540532e-05	0.0038662774653736	0.0163573303509744	0.011299881291887
species	Acidovorax_sp._Leaf84	Bacteria	0.0062537855493216	0.01429524070709	0.0114320123092277	0.008373447344043	0.0014368490828436	0.0	0.0053526575968297	0.0041923641333997	0.0041276418967161	0.009228154108032	9.384296318540532e-05	0.0045147285515292	0.0154141947703669	0.011299881291887
species	Acidovorax_sp._MR-S7	Bacteria	0.0143323977906224	0.0164656163250171	0.0145320241014401	0.0093533611620991	0.0016576442324158	0.0	0.0044323994209202	0.0080624964214769	0.0040366705163496	0.0103154147609409	9.384296318540532e-05	0.0042463226690122	0.0250603173012908	0.0082660284812622
species	Acidovorax_sp._NO-1	Bacteria	0.0079965741930077	0.0260062543928331	0.0022109264774044	0.0062969664691086	0.0028549853423537	0.0	0.0039578689454799	0.0032235037970291	0.0007803133767288	0.0101091709331109	0.000602159013773	0.0062740008966825	0.0229769769294144	0.0035657823069458
species	Acidovorax_sp._RAC01	Bacteria	0.0079965741930077	0.0260062543928331	0.0023910573244517	0.0063693716310174	0.0028549853423537	0.0	0.0044391093329538	0.0032235037970291	0.0009960682274372	0.0103221759547042	0.000602159013773	0.0062740008966825	0.0229769769294144	0.0035657823069458
species	Acidovorax_sp._Root217	Bacteria	0.0143323977906224	0.0162687661379832	0.0145320241014401	0.0102429102941215	0.0016576442324158	0.0	0.0046272801003522	0.0080624964214769	0.0037976638897503	0.0101605764952442	9.384296318540532e-05	0.0044884391459858	0.0254357906323588	0.0082660284812622
species	Acidovorax_sp._Root219	Bacteria	0.0143323977906224	0.0166812141489114	0.0142096846909345	0.0092809560001903	0.0016576442324158	0.0	0.0044323994209202	0.0080624964214769	0.0037976638897503	0.0100172077307102	9.384296318540532e-05	0.0044884391459858	0.0260740952951744	0.0082660284812622
species	Acidovorax_sp._Root267	Bacteria	0.0079965741930077	0.0260062543928331	0.0022109264774044	0.0062969664691086	0.0028549853423537	0.0	0.0039578689454799	0.0032235037970291	0.0007803133767288	0.0101788071901702	0.000602159013773	0.0062740008966825	0.0229769769294144	0.0035657823069458
species	Acidovorax_sp._Root275	Bacteria	0.0079965741930077	0.0258562732979501	0.0022109264774044	0.0063693716310174	0.0028549853423537	0.0	0.0039578689454799	0.0032235037970291	0.0007803133767288	0.0103221759547042	0.000602159013773	0.0062740008966825	0.0229769769294144	0.0035657823069458
species	Acidovorax_sp._Root402	Bacteria	0.0010608278700698	0.0153801878604158	0.0030287715282095	0.0105561846365226	0.000808110247434	0.0	0.0041755892566709	0.0167299331442632	0.0052314013271015	0.0075218764723792	0.0005083160505876	0.0127089145596008	0.0215586876824285	0.0048595618543805
species	Acidovorax_sp._Root568	Bacteria	0.0010608278700698	0.0112575109027964	0.0122154447276215	0.0089963816397838	0.0010289053970062	0.0	0.0035565565102399	0.0155570355924814	0.005371641980062	0.0024342129786762	0.0005083160505876	0.0123931104592004	0.0230438436373128	0.0048595618543805
species	Acidovorax_sp._Root70	Bacteria	0.0010608278700698	0.0129859515694357	0.0091532203278175	0.0089963816397838	0.0010289053970062	0.0	0.0037514371896719	0.0161141277940262	0.005371641980062	0.0024342129786762	0.0005083160505876	0.0123931104592004	0.0230438436373128	0.0048595618543805
species	Acidovorax_sp._SD340	Bacteria	0.0079965741930077	0.0258562732979501	0.0022109264774044	0.0063693716310174	0.0028549853423537	0.0	0.0039578689454799	0.0032235037970291	0.0007803133767288	0.0101788071901702	0.000602159013773	0.0062740008966825	0.0229769769294144	0.0035657823069458
species	Acinetobacter_baumannii	Bacteria	0.0	0.0057113722337676	0.001419958802732	0.0194211185119839	0.0026837529114479	0.0	0.0061489080488972	0.0003619709902034	0.0003857213205364	0.0072389192492073	0.0004951130362866	0.0	0.0029319529033537	0.0007055277898424
species	Acinetobacter_beijerinckii	Bacteria	0.0	0.0104632592330996	0.0011522274333274	0.0041390194581674	0.0002129823981257	0.0	0.0007248402893209	0.0068524522485862	0.0007664060618931	0.0028636822773915	5.865185199087835e-05	0.0004019324914187	0.0002901384830979	0.0025692630497152
species	Acinetobacter_bereziniae	Bacteria	0.0	0.0708545066648657	0.0543937539061017	0.0723745880477726	0.0457732107404069	0.0	0.017229193388295	0.0171529977920369	0.0104414977641216	0.0977046067057785	0.0056992428336759	0.0041200808768217	0.0586661421120593	0.0315874178332963
species	Acinetobacter_bohemicus	Bacteria	0.0	0.0031496029925428	0.0	0.0041512292827713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
species	Acinetobacter_bouvetii	Bacteria	0.0	0.1202212912644147	0.128657847602248	0.0732516168400859	0.0598055843233779	0.0	0.0162163580611863	0.0620867136207492	0.0597270729945273	0.3763335360904911	0.0150041991924324	0.0252215366763056	0.0150239932963226	0.0028402190437046
species	Acinetobacter_brisouii	Bacteria	0.0	0.0	0.0	6.353922371588801e-05	0.0	0.0	0.0010300835912834	0.0	0.0	0.0018246933667964	0.000243991704282	0.0	0.0004778751486319	0.0
species	Acinetobacter_calcoaceticus	Bacteria	0.0	0.0001166519626867	0.0001134157185112	0.0001004329665186	0.0	0.0	0.0	5.6740872379564606e-05	0.0	6.902940514600403e-05	0.0	0.0001607729965674	0.0011757496425586	0.0001744561330053
species	Acinetobacter_celticus	Bacteria	0.0	0.0031496029925428	0.0	0.0041512292827713	0.0	0.0	0.0	0.0	0.0005609626118419	0.0	0.0	0.0	0.0	0.0
species	Acinetobacter_dijkshoorniae	Bacteria	0.0	0.0001166519626867	0.0001134157185112	0.0001004329665186	0.0	0.0	0.0	5.6740872379564606e-05	0.0	6.902940514600403e-05	0.0	0.0001607729965674	0.0011757496425586	0.0001744561330053
species	Acinetobacter_equi	Bacteria	0.0	0.0001657685785548	0.0001611697052528	0.0	0.0	0.0	0.0	0.0	0.0003299780069658	0.0013610600475169	0.0	0.0	0.0	0.0
species	Acinetobacter_gandensis	Bacteria	0.0	0.119733852706045	0.128657847602248	0.0733553975721552	0.0595627096588485	0.0	0.0160776929623597	0.0623136771102675	0.0597270729945273	0.3758972702499683	0.0147863494564663	0.0252215366763056	0.0150239932963226	0.0028402190437046
species	Acinetobacter_genomosp._33YU	Bacteria	0.0	0.0001166519626867	0.0001134157185112	0.0001004329665186	0.0	0.0	0.0	5.6740872379564606e-05	0.0	6.902940514600403e-05	0.0	0.0001607729965674	0.0011757496425586	0.0001744561330053
species	Acinetobacter_gerneri	Bacteria	0.0	0.0708545066648657	0.0543937539061017	0.0723745880477726	0.0457732107404069	0.0	0.017229193388295	0.0171529977920369	0.0104414977641216	0.0977046067057785	0.0056992428336759	0.0041200808768217	0.0586661421120593	0.0315874178332963
species	Acinetobacter_guillouiae	Bacteria	0.0	0.0708545066648657	0.0543937539061017	0.0723745880477726	0.0457732107404069	0.0	0.017229193388295	0.0171529977920369	0.0104414977641216	0.0977046067057785	0.0056992428336759	0.0041200808768217	0.0586661421120593	0.0315874178332963
species	Acinetobacter_gyllenbergii	Bacteria	0.0	0.0681309863282405	0.0517201144282528	0.07115752309896	0.0446976229403483	0.0	0.0168686641313458	0.0150360474261666	0.0093048103664419	0.0924759292439032	0.0056992428336759	0.0036779551362611	0.0583469897806515	0.0315874178332963
species	Acinetobacter_harbinensis	Bacteria	0.0	0.0023704906733348	0.0006715404385535	0.0	0.0009906729737382	0.0	0.0	0.0016341371245314	0.0024704988027932	0.0095248936582196	0.000243991704282	0.0	0.0002127682209385	0.000538321781845
species	Acinetobacter_idrijaensis	Bacteria	0.0008679500755116	0.018638614910315	0.0020789264000796	0.0061296100798051	0.004045005876153	0.0	0.0012563898348229	0.0092310177795976	0.009176551844358	0.0389267137000665	0.0013068343555106	0.0012057974742562	0.0027216127512563	0.0102962537018118
species	Acinetobacter_indicus	Bacteria	0.0	0.00165587520188	0.0018713593554357	0.0521931909363521	0.0057827301078421	0.0	0.0	0.0013141186043107	0.0019535332585467	0.0031789385798406	0.0	0.0	0.0014552977882375	0.0023458119313041
species	Acinetobacter_johnsonii	Bacteria	0.0	0.182568238010082	0.1334175611475081	0.0907935228999963	0.0599036683225147	0.0	0.0169872858204329	0.1967284992974825	0.0615152008446685	0.4394536303563139	0.0147863494564663	0.0261057881574269	0.0174780364553138	0.0033112506028191
species	Acinetobacter_junii	Bacteria	0.0	0.07116946696412	0.0539562932775582	0.0723745880477726	0.0447639406043609	0.0	0.017229193388295	0.0166423299406209	0.0104414977641216	0.0975235093189988	0.0056992428336759	0.0041200808768217	0.0586661421120593	0.0315874178332963
species	Acinetobacter_lactucae	Bacteria	0.0	0.0001166519626867	0.0001134157185112	0.0001004329665186	0.0	0.0	0.0	5.6740872379564606e-05	0.0	6.902940514600403e-05	0.0	0.0001607729965674	0.0011757496425586	0.0001744561330053
species	Acinetobacter_larvae	Bacteria	0.0	0.0	0.0010207414666013	0.0020756146413856	0.0003834863124147	0.0	0.003605292569492	0.0	0.0	0.0	0.0	0.0	0.0	0.0
species	Acinetobacter_lwoffii	Bacteria	0.0008679500755116	0.018638614910315	0.0020789264000796	0.0075409575566726	0.004045005876153	0.0	0.0012563898348229	0.0092310177795976	0.009176551844358	0.039392662184802	0.0013068343555106	0.0012057974742562	0.0027216127512563	0.0102962537018118
species	Acinetobacter_nectaris	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.003605292569492	0.0	0.0	0.0	0.0	0.0	0.0	0.0
species	Acinetobacter_nosocomialis	Bacteria	0.0	0.0001166519626867	0.0001134157185112	0.0001004329665186	0.0	0.0	0.0	5.6740872379564606e-05	0.0	6.902940514600403e-05	0.0	0.0001607729965674	0.0011757496425586	0.0001744561330053
species	Acinetobacter_oleivorans	Bacteria	0.0	0.0001166519626867	0.0001134157185112	0.0001004329665186	0.0	0.0	0.0	5.6740872379564606e-05	0.0	6.902940514600403e-05	0.0	0.0001607729965674	0.0011757496425586	0.0001744561330053
species	Acinetobacter_parvus	Bacteria	0.0	0.0106485299973668	0.0011522274333274	0.0041390194581674	0.0002129823981257	0.0	0.0007248402893209	0.0068524522485862	0.0007664060618931	0.0019351988499332	5.865185199087835e-05	0.0004019324914187	0.0002901384830979	0.0025692630497152
species	Acinetobacter_pittii	Bacteria	0.0	0.0001166519626867	0.0001134157185112	0.0001004329665186	0.0	0.0	0.0	5.6740872379564606e-05	0.0	6.902940514600403e-05	0.0	0.0001607729965674	0.0011757496425586	0.0001744561330053
species	Acinetobacter_proteolyticus	Bacteria	0.0	0.0649710136020786	0.0451582050001013	0.069754772544617	0.0429694762888893	0.0	0.0168686641313458	0.0118620503189036	0.0067157521579407	0.0781390527905024	0.0052300280177489	0.0036779551362611	0.0578559861938703	0.0315874178332963
species	Acinetobacter_qingfengensis	Bacteria	0.0	0.0036114357184701	0.001620789239311	0.012196998719117	0.0013292595900341	0.0	0.0046149253931278	0.0011106983147563	0.0003482731585617	0.0095975204933146	0.0007443834072478	0.0004063655703682	0.0020484222587951	0.0007055277898424
species	Acinetobacter_radioresistens	Bacteria	0.0	0.0001086069997428	0.0003402471555337	0.0003277286275872	0.0004047911075489	0.0	0.0	0.0001225602843398	0.0	0.0131510598675454	0.0007523077548696	0.0	0.0	0.0
species	Acinetobacter_rudis	Bacteria	0.0	0.0	0.0010207414666013	0.0020756146413856	0.0	0.0	0.003605292569492	0.0	0.0	0.0	0.0	0.0	0.0	0.0
species	Acinetobacter_schindleri	Bacteria	0.0	0.0150404555740565	0.0137933531254531	0.0095703175455354	0.0044952038172462	0.0	0.0013468898216708	0.0173820635819674	0.0058976797304726	0.0645289239403407	0.0009957484872087	0.0024390573391822	0.0054634691104742	0.0011765593489568
species	Acinetobacter_seifertii	Bacteria	0.0	0.0001166519626867	0.0001134157185112	0.0001004329665186	0.0	0.0	0.0	5.6740872379564606e-05	0.0	6.902940514600403e-05	0.0	0.0001607729965674	0.0011757496425586	0.0001744561330053
species	Acinetobacter_soli	Bacteria	0.0	0.0002624669160452	0.0	0.0	0.0	0.0	0.0	0.0	0.0003739750745612	0.000621264646314	0.0	0.0	5.599163708908433e-05	0.0
species	Acinetobacter_sp._1130196	Bacteria	0.0	0.0001166519626867	0.0001134157185112	0.0001004329665186	0.0	0.0	0.0	5.6740872379564606e-05	0.0	6.902940514600403e-05	0.0	0.0001607729965674	0.0011757496425586	0.0001744561330053
species	Acinetobacter_sp._1179249	Bacteria	0.0	0.0001166519626867	0.0001134157185112	0.0001004329665186	0.0	0.0	0.0	5.6740872379564606e-05	0.0	6.902940514600403e-05	0.0	0.0001607729965674	0.0011757496425586	0.0001744561330053
species	Acinetobacter_sp._1239920	Bacteria	0.0	0.0001086069997428	0.0003402471555337	0.0003277286275872	0.0004047911075489	0.0	0.0	0.0001225602843398	0.0	0.0131510598675454	0.000243991704282	0.0	0.0	0.0
species	Acinetobacter_sp._1245593	Bacteria	0.0	0.0001166519626867	0.0001134157185112	0.0001004329665186	0.0	0.0	0.0	5.6740872379564606e-05	0.0	6.902940514600403e-05	0.0	0.0001607729965674	0.0011757496425586	0.0001744561330053
species	Acinetobacter_sp._1264765	Bacteria	0.0	0.0001166519626867	0.0001134157185112	0.0001004329665186	0.0	0.0	0.0	5.6740872379564606e-05	0.0	6.902940514600403e-05	0.0	0.0001607729965674	0.0011757496425586	0.0001744561330053
species	Acinetobacter_sp._1281984	Bacteria	0.0	0.0001166519626867	0.0001134157185112	0.0001004329665186	0.0	0.0	0.0	5.6740872379564606e-05	0.0	6.902940514600403e-05	0.0	0.0001607729965674	0.0011757496425586	0.0001744561330053
