type	name	kingdom	P1492N_rna	P1492T_rna
species	Caulobacter_henricii	Bacteria	0.0	0.006920654693934
species	Caulobacter_segnis	Bacteria	0.006029423587105	0.0833774113126344
species	Caulobacter_sp._AP07	Bacteria	0.0	0.006920654693934
species	Caulobacter_sp._CCH5-E12	Bacteria	0.006029423587105	0.0833774113126344
species	Caulobacter_sp._CCH9-E1	Bacteria	0.006029423587105	0.0833774113126344
species	Caulobacter_sp._K31	Bacteria	0.0	0.006920654693934
species	Caulobacter_sp._Root1455	Bacteria	0.0	0.006920654693934
species	Caulobacter_sp._Root1472	Bacteria	0.0	0.0074149871720722
species	Caulobacter_sp._Root343	Bacteria	0.006029423587105	0.0833774113126344
species	Caulobacter_sp._Root487D2Y	Bacteria	0.0	0.006920654693934
species	Caulobacter_sp._Root655	Bacteria	0.0	0.006920654693934
species	Caulobacter_sp._UNC358MFTsu5.1	Bacteria	0.006029423587105	0.0833774113126344
species	Caulobacter_sp._URHA0033	Bacteria	0.0	0.0079093196502103
species	Caulobacter_vibrioides	Bacteria	0.006029423587105	0.0833774113126344
species	Caulobacteraceae_bacterium_OTSz_A_272	Bacteria	0.0	0.003460327346967
species	Caulobacteraceae_bacterium_PMMR1	Bacteria	0.006029423587105	0.0311429461227033
species	Cedecea_davisae	Bacteria	0.000221505618805	0.0
species	Cedecea_neteri	Bacteria	0.000221505618805	3.68119930528408e-05
species	Celeribacter_indicus	Bacteria	1.300543796453245	1.4623795157695347
species	Cellulomonas_fimi	Bacteria	0.0048460992263808	0.0149470530889666
species	Cellulomonas_flavigena	Bacteria	0.0048460992263808	0.0149470530889666
species	Cellulomonas_iranensis	Bacteria	0.0048460992263808	0.0149470530889666
species	Cellulomonas_massiliensis	Bacteria	0.000125612991398	0.0149470530889666
species	Cellulomonas_sp._B6	Bacteria	0.0048460992263808	0.0149470530889666
species	Cellulomonas_sp._FA1	Bacteria	0.0048460992263808	0.0149470530889666
species	Cellulomonas_sp._HZM	Bacteria	0.000125612991398	0.0149470530889666
species	Cellulomonas_sp._Leaf334	Bacteria	0.0054203300442004	0.0149470530889666
species	Cellulomonas_sp._Leaf395	Bacteria	0.0054203300442004	0.0149470530889666
species	Cellulomonas_sp._Root137	Bacteria	0.0054203300442004	0.0149470530889666
species	Cellulomonas_sp._Root485	Bacteria	0.0054203300442004	0.0149470530889666
species	Cellulomonas_sp._Root930	Bacteria	0.0054203300442004	0.0149470530889666
species	Cellulomonas_sp._SN7	Bacteria	0.0048460992263808	0.0149470530889666
species	Cellulomonas_sp._URHE0023	Bacteria	0.0054203300442004	0.0149470530889666
species	Cerataulina_daemon	Eukaryota	0.0321569257978936	0.003460327346967
species	Chaetoceros_simplex	Eukaryota	0.0321569257978936	0.003460327346967
species	Chishuiella_changwenlii	Bacteria	0.0562746201463139	0.006920654693934
species	Chondromyces_apiculatus	Bacteria	0.0140686550365784	0.0
species	Chondromyces_crocatus	Bacteria	0.006029423587105	0.0
species	Chryseobacterium_aquaticum	Bacteria	0.011880197586444	0.0
species	Chryseobacterium_arachidis	Bacteria	0.001148461635639	0.0255295262042901
species	Chryseobacterium_artocarpi	Bacteria	0.0	0.0071583145391928
species	Chryseobacterium_carnipullorum	Bacteria	0.0	0.0008650818367417
species	Chryseobacterium_chaponense	Bacteria	0.0080392314494734	0.0
species	Chryseobacterium_cucumeris	Bacteria	0.0	0.0542659527399486
species	Chryseobacterium_daeguense	Bacteria	0.0	0.0005767212244945
species	Chryseobacterium_gallinarum	Bacteria	0.0	0.0054281508657092
species	Chryseobacterium_gleum	Bacteria	0.0	0.0542659527399486
species	Chryseobacterium_greenlandense	Bacteria	0.011880197586444	0.0
species	Chryseobacterium_indologenes	Bacteria	0.0	0.0542659527399486
species	Chryseobacterium_indoltheticum	Bacteria	0.0239982079358234	0.0489913445379035
species	Chryseobacterium_jeonii	Bacteria	0.0119553116176638	0.0133939135288663
species	Chryseobacterium_joostei	Bacteria	0.0	0.0542659527399486
species	Chryseobacterium_koreense	Bacteria	0.0251194081083943	0.0457809297215507
species	Chryseobacterium_luteum	Bacteria	0.0	0.0054281508657092
species	Chryseobacterium_molle	Bacteria	0.0503809238434207	0.3400240984586483
species	Chryseobacterium_piscicola	Bacteria	0.0239982079358234	0.0489913445379035
species	Chryseobacterium_scophthalmum	Bacteria	0.0239982079358234	0.0489913445379035
species	Chryseobacterium_shigense	Bacteria	0.0	0.0008650818367417
species	Chryseobacterium_solincola	Bacteria	0.0032014818171261	0.0042100649388099
species	Chryseobacterium_sp._BLS98	Bacteria	0.0	0.0004325409183708
species	Chryseobacterium_sp._FF12	Bacteria	0.0925868889531562	0.8885436550753741
species	Chryseobacterium_sp._G972	Bacteria	0.0	0.0542659527399486
species	Chryseobacterium_sp._JAH	Bacteria	0.011880197586444	0.0
species	Chryseobacterium_sp._JM1	Bacteria	0.0	0.0542659527399486
species	Chryseobacterium_sp._JV274	Bacteria	0.0030536887673025	0.0553062315566293
species	Chryseobacterium_sp._Leaf394	Bacteria	0.0023082338782957	0.0299650367126752
species	Chryseobacterium_sp._Leaf404	Bacteria	0.0023082338782957	0.0299650367126752
species	Chryseobacterium_sp._Leaf405	Bacteria	0.0239982079358234	0.0489913445379035
species	Chryseobacterium_sp._OV259	Bacteria	0.011880197586444	0.0
species	Chryseobacterium_sp._RU33C	Bacteria	0.0	0.0012583008534425
species	Chryseobacterium_sp._RU37D	Bacteria	0.001148461635639	0.0255295262042901
species	Chryseobacterium_sp._StRB126	Bacteria	0.0	0.0542659527399486
species	Chryseobacterium_sp._YR005	Bacteria	0.011880197586444	0.0
species	Chryseobacterium_sp._YR480	Bacteria	0.0	0.0046568366406423
species	Chryseobacterium_taiwanense	Bacteria	0.001148461635639	0.0255295262042901
species	Chryseobacterium_takakiae	Bacteria	0.0158870526263403	0.0937748711028068
species	Chryseobacterium_ureilyticum	Bacteria	0.0	0.0084166153926353
species	Chryseobacterium_vrystaatense	Bacteria	0.0	0.0054281508657092
species	Citreicella_sp._SE45	Bacteria	0.0027563079255337	0.001740462266778
species	Citricoccus_sp._CH26A	Bacteria	0.0	0.0004943324781381
species	Citrobacter_amalonaticus	Bacteria	0.0	0.0072090153061813
species	Citrobacter_braakii	Bacteria	0.0010864653111526	0.0002221431265056
species	Citrobacter_freundii	Bacteria	0.0010864653111526	0.000117284722052
species	Citrobacter_koseri	Bacteria	0.0001116559923537	0.0
species	Citrobacter_sedlakii	Bacteria	0.0	0.0072090153061813
species	Citrobacter_sp._30_2	Bacteria	0.0008899263646871	3.68119930528408e-05
species	Citrobacter_sp._BIDMC107	Bacteria	0.0010864653111526	0.000117284722052
species	Citrobacter_sp._BIDMC108	Bacteria	0.0010031549766515	3.68119930528408e-05
species	Citrobacter_sp._CtB7.12	Bacteria	0.0	0.0072090153061813
species	Citrobacter_sp._FDAARGOS_156	Bacteria	0.0010864653111526	0.0002221431265056
species	Citrobacter_sp._KTE151	Bacteria	0.0010864653111526	0.000117284722052
species	Citrobacter_sp._KTE30	Bacteria	0.0010864653111526	3.68119930528408e-05
species	Citrobacter_sp._KTE32	Bacteria	0.0010864653111526	0.000117284722052
species	Citrobacter_sp._MGH100	Bacteria	0.0010864653111526	0.000117284722052
species	Citrobacter_sp._MGH103	Bacteria	0.0010427738358837	0.0
species	Citrobacter_sp._MGH104	Bacteria	0.0010864653111526	0.000117284722052
species	Citrobacter_sp._MGH105	Bacteria	0.0010864653111526	3.68119930528408e-05
species	Citrobacter_sp._MGH106	Bacteria	0.0010864653111526	0.000117284722052
species	Citrobacter_sp._MGH109	Bacteria	0.0010031549766515	3.68119930528408e-05
species	Citrobacter_sp._MGH110	Bacteria	0.0010031549766515	3.68119930528408e-05
species	Citrobacter_sp._MGH99	Bacteria	0.0009594635013826	0.0
species	Citrobacter_sp._MGH_55	Bacteria	0.0	0.0072090153061813
species	Citrobacter_youngae	Bacteria	0.0001116559923537	0.0
species	Cloacibacterium_normanense	Bacteria	2.6529463783262286	0.0556535981637199
species	Clostridia_bacterium_UC5.1-1D1	Bacteria	0.0241176943484202	0.0190318004083187
species	Clostridiales_bacterium_1_7_47FAA	Bacteria	0.0394831539819078	0.0033779386006106
species	Clostridiales_bacterium_S5-A14a	Bacteria	0.0160784628989468	0.0
species	Clostridium_amylolyticum	Bacteria	0.0133987190824556	0.0
species	Clostridium_baratii	Bacteria	0.0123572731901375	0.0
species	Clostridium_beijerinckii	Bacteria	0.0	0.0024222291428769
species	Clostridium_botulinum	Bacteria	0.0110174012818919	0.0
species	Clostridium_butyricum	Bacteria	0.0003654196113397	0.0024222291428769
species	Clostridium_colicanis	Bacteria	0.0029477181981402	0.0
species	Clostridium_disporicum	Bacteria	0.0003654196113397	0.0
species	Clostridium_phoceensis	Bacteria	0.0	0.0017301636734835
species	Clostridium_saccharobutylicum	Bacteria	0.0	0.0006920654693934
species	Clostridium_saccharoperbutylacetonicum	Bacteria	0.0	0.0024222291428769
species	Clostridium_sp._12(A)	Bacteria	0.0360951921567726	0.002306884897978
species	Clostridium_sp._1_1_41A1FAA	Bacteria	0.0180882707613151	0.043254091837088
species	Clostridium_sp._7_2_43FAA	Bacteria	0.0017052915195852	0.0
species	Clostridium_sp._ASBs410	Bacteria	0.0712381182073278	0.002306884897978
species	Clostridium_sp._ASF356	Bacteria	0.0	0.003460327346967
species	Clostridium_sp._AT4	Bacteria	0.0221078864860519	0.0
species	Clostridium_sp._Bc-iso-3	Bacteria	0.0040196157247367	0.003460327346967
species	Clostridium_sp._C8	Bacteria	0.0017052915195852	0.0
species	Clostridium_sp._CL-2	Bacteria	0.0003654196113397	0.0
species	Clostridium_sp._DL-VIII	Bacteria	0.0	0.0024222291428769
species	Clostridium_sp._HGF2	Bacteria	0.0	0.0005767212244945
species	Clostridium_sp._HMP27	Bacteria	0.0133987190824556	0.0
species	Clostridium_sp._KNHs209	Bacteria	0.0020098078623683	0.016354166151737
species	Clostridium_sp._LF2	Bacteria	0.0106519816705522	0.0
species	Clostridium_sp._M62/1	Bacteria	0.0221078864860519	0.0
species	Clostridium_sp._Marseille-P2415	Bacteria	0.0344873458668779	0.0030895779883634
species	Clostridium_sp._SS2/1	Bacteria	0.0053594876329822	0.002306884897978
species	Clostridium_sp._SY8519	Bacteria	0.0	0.0077857365306758
species	Clostridium_sp._W14A	Bacteria	0.0	0.0291244218369726
species	Clostridium_sporogenes	Bacteria	0.0110174012818919	0.0
species	Clostridium_sulfidigenes	Bacteria	0.0003654196113397	0.0
species	Clostridium_taeniosporum	Bacteria	0.0043850353360764	0.0
species	Clostridium_tyrobutyricum	Bacteria	0.0	0.003460327346967
species	Cnuella_takakiae	Bacteria	0.0	0.0207619640818022
species	Collimonas_arenae	Bacteria	0.0080392314494734	0.0
species	Collimonas_fungivorans	Bacteria	0.0040196157247367	0.0
species	Collimonas_pratensis	Bacteria	0.0080392314494734	0.0
species	Collinsella_aerofaciens	Bacteria	0.0020098078623683	0.0
species	Collinsella_sp._4_8_47FAA	Bacteria	0.0020098078623683	0.0
species	Comamonadaceae_bacterium_A1	Bacteria	0.0051680773603757	0.0
species	Comamonadaceae_bacterium_B1	Bacteria	0.001148461635639	0.0
species	Comamonadaceae_bacterium_CCH12-A10	Bacteria	0.0046449470321321	0.0032351738233459
species	Comamonadaceae_bacterium_CCH4-C5	Bacteria	0.0046449470321321	0.0032351738233459
species	Comamonadaceae_bacterium_H1	Bacteria	0.001148461635639	0.0
species	Comamonadaceae_bacterium_URHA0028	Bacteria	0.030338760483041	0.0020828508838474
species	Comamonas_aquatica	Bacteria	0.0183099049862975	0.0013594143148799
species	Comamonas_granuli	Bacteria	0.1320932739657041	0.0018958053838153
species	Comamonas_kerstersii	Bacteria	0.0903973180269741	0.0016034117560122
species	Comamonas_sp._E6	Bacteria	0.4793503249575687	0.018128270489944
species	Comamonas_terrae	Bacteria	0.0903973180269741	0.0016034117560122
species	Comamonas_terrigena	Bacteria	1.6329074651707656	0.0079208809614706
species	Comamonas_testosteroni	Bacteria	0.3389826467050123	0.0059979007347428
species	Comamonas_thiooxydans	Bacteria	0.4769656719780124	0.018128270489944
species	Conexibacter_woesei	Bacteria	0.0026797438164911	0.0294127824492198
species	Congregibacter_litoralis	Bacteria	0.0033496797706139	0.0004943324781381
species	Coprococcus_comes	Bacteria	0.0	0.0311429461227033
species	Coprococcus_eutactus	Bacteria	0.0	0.0138413093878681
species	Coprococcus_sp._HPP0048	Bacteria	0.0	0.0051904910204505
species	Coprococcus_sp._HPP0074	Bacteria	0.0	0.0051904910204505
species	Corallococcus_coralloides	Bacteria	0.0016078462898946	0.0
species	Corynebacterium-like_bacterium_B27	Bacteria	0.0001747659010755	0.0086678242496783
species	Corynebacterium_accolens	Bacteria	0.0133242209976051	0.0030487067083082
species	Corynebacterium_afermentans	Bacteria	0.017673548504001	0.0
species	Corynebacterium_appendicis	Bacteria	0.0714151727094888	0.0262408157145
species	Corynebacterium_aquilae	Bacteria	0.0001339871908245	0.0
species	Corynebacterium_argentoratense	Bacteria	0.0069476463278215	0.0004070973349372
species	Corynebacterium_atypicum	Bacteria	0.0010049039311841	0.0
species	Corynebacterium_aurimucosum	Bacteria	0.0001339871908245	0.0
species	Corynebacterium_bouchesdurhonense	Bacteria	0.036578503095104	0.0935475750908002
species	Corynebacterium_bovis	Bacteria	0.0105763210715377	0.0004070973349372
species	Corynebacterium_camporealensis	Bacteria	0.0034045261756492	0.0004070973349372
species	Corynebacterium_casei	Bacteria	0.0006220833859711	0.0004070973349372
species	Corynebacterium_ciconiae	Bacteria	0.0	0.0002035486674686
species	Corynebacterium_diphtheriae	Bacteria	0.0010049039311841	0.0
species	Corynebacterium_epidermidicanis	Bacteria	0.0034045261756492	0.0004070973349372
species	Corynebacterium_falsenii	Bacteria	0.0024511557793975	0.0
species	Corynebacterium_flavescens	Bacteria	0.0114441926484695	0.0005993377431021
species	Corynebacterium_frankenforstense	Bacteria	0.0014777998988002	0.0
species	Corynebacterium_genitalium	Bacteria	0.0493072862234369	0.0031719667347197
species	Corynebacterium_halotolerans	Bacteria	0.0102652793785521	0.0004070973349372
species	Corynebacterium_ihumii	Bacteria	0.017673548504001	0.0
species	Corynebacterium_imitans	Bacteria	0.083474019883699	0.0279709793879835
species	Corynebacterium_jeddahense	Bacteria	0.0421262108294827	0.0
species	Corynebacterium_kutscheri	Bacteria	0.0010049039311841	0.0
species	Corynebacterium_phoceense	Bacteria	0.00119901357943	0.0
species	Corynebacterium_provencense	Bacteria	0.0154665077488455	0.0004070973349372
species	Corynebacterium_pseudogenitalium	Bacteria	0.1195282107533272	0.0076624765042642
species	Corynebacterium_pseudotuberculosis	Bacteria	0.0035618261560861	0.0
species	Corynebacterium_simulans	Bacteria	0.1397973250719915	0.001153442448989
species	Corynebacterium_singulare	Bacteria	0.0016159667257022	0.0001922404081648
species	Corynebacterium_sp._CMW7794	Bacteria	0.00119901357943	0.0
species	Corynebacterium_sp._DNF00584	Bacteria	0.0018689495335527	0.0
species	Corynebacterium_sp._HMSC04H06	Bacteria	0.0020444750479642	0.0
species	Corynebacterium_sp._HMSC05D03	Bacteria	0.0001339871908245	0.0
species	Corynebacterium_sp._HMSC065A05	Bacteria	0.00119901357943	0.0
species	Corynebacterium_sp._HMSC06D04	Bacteria	0.1397973250719915	0.001153442448989
species	Corynebacterium_sp._HMSC072G08	Bacteria	0.00119901357943	0.0
species	Corynebacterium_sp._HMSC077B05	Bacteria	0.00119901357943	0.0
species	Corynebacterium_sp._HMSC077D03	Bacteria	0.1397973250719915	0.001153442448989
species	Corynebacterium_sp._HMSC077D10	Bacteria	0.00119901357943	0.0
species	Corynebacterium_sp._KPL1814	Bacteria	0.0138601697609034	0.0030487067083082
species	Corynebacterium_sp._KPL1817	Bacteria	0.1195282107533272	0.0076624765042642
species	Corynebacterium_sp._KPL1818	Bacteria	0.0143961185242016	0.0030487067083082
species	Corynebacterium_sp._KPL1821	Bacteria	0.1191050933086181	0.006739722545073
species	Corynebacterium_sp._KPL1824	Bacteria	0.0143961185242016	0.0030487067083082
species	Corynebacterium_sp._KPL1855	Bacteria	0.0143961185242016	0.0030487067083082
species	Corynebacterium_sp._KPL1856	Bacteria	0.1195282107533272	0.0076624765042642
species	Corynebacterium_sp._KPL1857	Bacteria	0.1195282107533272	0.0076624765042642
species	Corynebacterium_sp._KPL1859	Bacteria	0.0143961185242016	0.0030487067083082
species	Corynebacterium_sp._KPL1860	Bacteria	0.1195282107533272	0.0076624765042642
species	Corynebacterium_sp._KPL1986	Bacteria	0.0143961185242016	0.0030487067083082
species	Corynebacterium_sp._KPL1996	Bacteria	0.0143961185242016	0.0030487067083082
species	Corynebacterium_sp._KPL1998	Bacteria	0.0143961185242016	0.0030487067083082
species	Corynebacterium_sp._KPL2004	Bacteria	0.0143961185242016	0.0030487067083082
species	Corynebacterium_sp._MC3	Bacteria	0.0044662396941518	0.0
species	Corynebacterium_sp._NML120713	Bacteria	0.0056147013297909	0.0
species	Corynebacterium_sp._NML130628	Bacteria	0.0058061116023974	0.0
species	Corynebacterium_sp._NML140438	Bacteria	0.0069545732380365	0.0
species	Corynebacterium_sp._NML98-0116	Bacteria	0.0056147013297909	0.0
species	Corynebacterium_sphenisci	Bacteria	0.007858785996096	0.0004070973349372
species	Corynebacterium_terpenotabidum	Bacteria	0.0143180461132064	0.0004070973349372
species	Corynebacterium_testudinoris	Bacteria	0.0001339871908245	0.0
species	Corynebacterium_tuscaniense	Bacteria	0.0174853284026046	0.0155714730613516
species	Corynebacterium_ulcerans	Bacteria	0.0035618261560861	0.0
species	Corynebacterium_urealyticum	Bacteria	0.0080392314494734	0.0
species	Corynebacterium_ureicelerivorans	Bacteria	0.017673548504001	0.0
species	Corynebacterium_variabile	Bacteria	0.0154665077488455	0.0004070973349372
species	Corynebacterium_vitaeruminis	Bacteria	0.0010049039311841	0.0
species	Couchioplanes_caeruleus	Bacteria	0.0	0.0002840991253667
species	Croceicoccus_sp._H4	Bacteria	0.0	0.0002035486674686
species	Crocosphaera_watsonii	Bacteria	0.008441193021947	0.0
species	Cronobacter_condimenti	Bacteria	0.000370986039111	0.0
species	Cronobacter_dublinensis	Bacteria	0.000370986039111	0.0
species	Cronobacter_turicensis	Bacteria	0.000370986039111	0.0
species	Cryocola_sp._340MFSha3.1	Bacteria	0.0	0.0036251048396797
species	Cryptomonas_paramecium	Eukaryota	0.0	0.003460327346967
species	Cupriavidus_basilensis	Bacteria	0.1637993407830209	0.3152742693903306
species	Cupriavidus_necator	Bacteria	0.1637993407830209	0.3152742693903306
species	Cupriavidus_pauculus	Bacteria	0.0010049039311841	0.0012495626530714
species	Cupriavidus_pinatubonensis	Bacteria	0.0	0.0003844808163296
species	Cupriavidus_sp._SK-3	Bacteria	0.1637993407830209	0.3152742693903306
species	Cupriavidus_sp._USMAA1020	Bacteria	0.0010049039311841	0.0012495626530714
species	Cupriavidus_sp._USMAA2-4	Bacteria	0.0010049039311841	0.0012495626530714
species	Cupriavidus_sp._USMAHM13	Bacteria	0.0010049039311841	0.0012495626530714
species	Cupriavidus_sp._WS	Bacteria	0.1637993407830209	0.3152742693903306
species	Curtobacterium_ammoniigenes	Bacteria	0.000123680483838	0.0003404175990423
species	Curtobacterium_citreum	Bacteria	0.000123680483838	0.0003404175990423
species	Curtobacterium_flaccumfaciens	Bacteria	0.0	0.0005566880582278
species	Curtobacterium_luteum	Bacteria	0.000123680483838	0.0003404175990423
species	Curtobacterium_oceanosedimentum	Bacteria	0.0	0.0003404175990423
species	Curtobacterium_sp._B18	Bacteria	0.000123680483838	0.0003404175990423
species	Curtobacterium_sp._B8	Bacteria	0.000123680483838	0.0003404175990423
species	Curtobacterium_sp._BH-2-1-1	Bacteria	0.000123680483838	0.0003404175990423
species	Curtobacterium_sp._ER1/6	Bacteria	0.000123680483838	0.0003404175990423
species	Curtobacterium_sp._Leaf154	Bacteria	0.000123680483838	0.0005566880582278
species	Curtobacterium_sp._Leaf183	Bacteria	0.000123680483838	0.0005566880582278
species	Curtobacterium_sp._Leaf261	Bacteria	0.000123680483838	0.0003404175990423
species	Curtobacterium_sp._MCBA15_001	Bacteria	0.000123680483838	0.0003404175990423
species	Curtobacterium_sp._MCBA15_003	Bacteria	0.000123680483838	0.0005566880582278
species	Curtobacterium_sp._MCBA15_004	Bacteria	0.000123680483838	0.0005566880582278
species	Curtobacterium_sp._MCBA15_005	Bacteria	0.000123680483838	0.0005566880582278
species	Curtobacterium_sp._MCBA15_007	Bacteria	0.000123680483838	0.0005566880582278
species	Curtobacterium_sp._MCBA15_008	Bacteria	0.000123680483838	0.0005566880582278
species	Curtobacterium_sp._MCBA15_009	Bacteria	0.000123680483838	0.0005566880582278
species	Curtobacterium_sp._MCBA15_012	Bacteria	0.000123680483838	0.0005566880582278
species	Curtobacterium_sp._MCBA15_013	Bacteria	0.000123680483838	0.0003404175990423
species	Curtobacterium_sp._MCBA15_016	Bacteria	0.000123680483838	0.0003404175990423
species	Curtobacterium_sp._MMLR14_002	Bacteria	0.000123680483838	0.0005566880582278
species	Curtobacterium_sp._MMLR14_006	Bacteria	0.000123680483838	0.0005566880582278
species	Curtobacterium_sp._MMLR14_010	Bacteria	0.000123680483838	0.0005566880582278
species	Curtobacterium_sp._MMLR14_014	Bacteria	0.000123680483838	0.0005566880582278
species	Curtobacterium_sp._MR_MD2014	Bacteria	0.000123680483838	0.0003404175990423
species	Curtobacterium_sp._S6	Bacteria	0.004787956190802	0.0047552732868528
species	Curtobacterium_sp._UCD-KPL2560	Bacteria	0.000123680483838	0.0005566880582278
species	Curtobacterium_sp._UNCCL17	Bacteria	0.000123680483838	0.0005566880582278
species	Curvibacter_delicatus	Bacteria	0.0034242389619988	0.0255462575898435
species	Curvibacter_sp._PAE-UM	Bacteria	0.0088129354144057	0.00460978864842
species	Cutibacterium_acnes	Bacteria	0.0018967017921917	0.0006591099708508
species	Cyanobacterium_aponinum	Bacteria	0.0100490393118417	0.0
species	Cyanobium_gracile	Bacteria	0.0036846477476753	0.0
species	Cyanobium_sp._PCC_7001	Bacteria	0.0097140713347803	0.0
species	Cyanothece_sp._ATCC_51142	Bacteria	0.0148055845861135	0.0
species	Cyanothece_sp._ATCC_51472	Bacteria	0.0148055845861135	0.0
species	Cyanothece_sp._CCY0110	Bacteria	0.0148055845861135	0.003460327346967
species	Cylindrotheca_closterium	Eukaryota	0.0325237954870561	0.0
species	Cystobacter_ferrugineus	Bacteria	0.0096470777393681	0.0
species	Dasania_marina	Bacteria	0.0120588471742101	0.0
species	Dechloromonas_agitata	Bacteria	0.4589890730255705	0.0046714419184055
species	Dechloromonas_aromatica	Bacteria	0.0098166192707554	0.0
species	Dechloromonas_denitrificans	Bacteria	0.000502451965592	0.0
species	Defluviimonas_sp._20V17	Bacteria	0.0027563079255337	0.006861101958796
species	Deinococcus_radiodurans	Bacteria	0.0	0.0138413093878681
species	Deinococcus_sp._2009	Bacteria	0.0	0.006920654693934
species	Delftia_acidovorans	Bacteria	0.0167269958640418	0.0040915454744427
species	Delftia_sp._670	Bacteria	0.0167269958640418	0.0038879968069741
species	Delftia_sp._Cs1-4	Bacteria	0.0158124507633419	0.004334086380383
species	Delftia_sp._GW456-R20	Bacteria	0.0167269958640418	0.0040915454744427
species	Delftia_sp._HK171	Bacteria	0.0167269958640418	0.0040915454744427
species	Delftia_sp._JD2	Bacteria	0.0167269958640418	0.0038879968069741
species	Delftia_sp._RIT313	Bacteria	0.0167269958640418	0.0035419640722774
species	Delftia_tsuruhatensis	Bacteria	0.0167269958640418	0.0036844481395054
species	Demequina_flava	Bacteria	0.0016728460283006	0.0
species	Demequina_globuliformis	Bacteria	0.0016728460283006	0.0
species	Denitrobacterium_detoxificans	Bacteria	0.0080392314494734	0.006920654693934
species	Dermacoccus_nishinomiyaensis	Bacteria	0.0173513412117801	0.0
species	Dermacoccus_sp._CCH2-D9	Bacteria	0.0173513412117801	0.0
species	Dermacoccus_sp._Ellin185	Bacteria	0.0157434949218854	0.0
species	Dermacoccus_sp._PE3	Bacteria	0.0121258407696224	0.0
species	Desnuesiella_massiliensis	Bacteria	0.0003654196113397	0.0
species	Desulfatibacillum_aliphaticivorans	Bacteria	0.0294771819814025	0.0091698674694626
species	Desulfatibacillum_alkenivorans	Bacteria	0.0294771819814025	0.0091698674694626
species	Desulfatiglans_anilini	Bacteria	0.0080392314494734	0.0
species	Desulfatirhabdium_butyrativorans	Bacteria	0.0066323659458155	0.0
species	Desulfatitalea_tepidiphila	Bacteria	0.0008039231449473	0.0
species	Desulfobacula_sp._TS	Bacteria	0.0050245196559208	0.0
species	Desulfobacula_toluolica	Bacteria	0.0050245196559208	0.0
species	Desulfobulbus_elongatus	Bacteria	0.0020098078623683	0.0
species	Desulfobulbus_propionicus	Bacteria	0.0100490393118417	0.006920654693934
species	Desulfocapsa_sulfexigens	Bacteria	0.0522550044215772	0.0
species	Desulfococcus_multivorans	Bacteria	0.003617654152263	0.0
species	Desulfococcus_oleovorans	Bacteria	0.0795213977543745	0.0059979007347428
species	Desulfosarcina_cetonica	Bacteria	0.3129270841707529	0.0
species	Desulfotalea_psychrophila	Bacteria	0.1004903931184177	0.0
species	Desulfotignum_balticum	Bacteria	0.0030147117935525	0.0
species	Desulfotignum_phosphitoxidans	Bacteria	0.0030147117935525	0.0
species	Desulfovibrio_desulfuricans	Bacteria	0.0361765415226303	0.0
species	Desulfovibrio_fairfieldensis	Bacteria	0.0	0.0040370485714615
species	Desulfovibrio_piger	Bacteria	0.0	0.0017301636734835
species	Desulfovibrio_sp._3_1_syn3	Bacteria	0.0	0.0040370485714615
species	Desulfovibrio_sp._6_1_46AFAA	Bacteria	0.0	0.0040370485714615
species	Desulfovibrio_termitidis	Bacteria	0.0482353886968405	0.0
species	Desulfovibrio_vulgaris	Bacteria	0.2652946378326228	0.003460327346967
species	Desulfuromonas_acetoxidans	Bacteria	0.0241176943484202	0.0
species	Desulfuromonas_soudanensis	Bacteria	0.0080392314494734	0.0
species	Dialister_invisus	Bacteria	0.0482353886968405	0.1245717844908135
species	Dialister_pneumosintes	Bacteria	0.0281373100731569	0.0242222914287693
species	Dialister_succinatiphilus	Bacteria	0.1447061660905215	0.1349527665317146
species	Diaphorobacter_sp._J5-51	Bacteria	0.4888755187348537	0.0084152134396087
species	Dietzia_timorensis	Bacteria	0.0005481294170095	0.0005323580533795
species	Dinoroseobacter_shibae	Bacteria	0.0	0.0001730163673483
species	Dorea_formicigenerans	Bacteria	0.0	0.006920654693934
species	Dorea_longicatena	Bacteria	0.0120588471742101	0.0311429461227033
species	Draconibacterium_orientale	Bacteria	0.0120588471742101	0.0
species	Draconibacterium_sediminis	Bacteria	0.0241176943484202	0.0
species	Drancourtella_massiliensis	Bacteria	0.0	0.003460327346967
species	Duganella_sp._HH101	Bacteria	0.0029477181981402	0.0
species	Duganella_sp._HH105	Bacteria	0.0029477181981402	0.0
species	Duganella_sp._Leaf126	Bacteria	0.0013398719082455	0.0
species	Duganella_sp._Leaf61	Bacteria	0.0029477181981402	0.0
species	Duodenibacillus_massiliensis	Bacteria	0.0080392314494734	0.0207619640818022
species	Durinskia_baltica	Eukaryota	0.0255213696808679	0.0
species	Dyadobacter_sp._Leaf189	Bacteria	0.0	0.24568324163466
species	Dysgonomonas_gadei	Bacteria	0.5145108127662988	0.0
species	Dysgonomonas_mossii	Bacteria	0.0241176943484202	0.0
species	Eikenella_corrodens	Bacteria	0.0	0.0003460327346967
species	Eikenella_sp._HMSC061C02	Bacteria	0.0	0.0003460327346967
species	Eikenella_sp._HMSC071B05	Bacteria	0.0	0.0003460327346967
species	Eikenella_sp._HMSC073A11	Bacteria	0.0	0.0003460327346967
species	Eikenella_sp._NML01-A-086	Bacteria	0.0	0.0009227539591912
